Date,Users,Sessions,Total Events
2016101609,84,83,4456
2016101709,132,123,8924
2016101809,74,69,2977
2016101909,49,41,2259
2016102009,21,18,822
2016102109,27,24,1084
2016102209,23,22,1405
2016102309,23,22,1521
2016102409,62,56,2875
2016102509,16,15,1164
2016102609,33,27,1769
2016102709,60,57,3093
2016102809,90,82,6873
2016102909,46,44,2600
2016103009,72,72,4457
2016103109,107,93,6728
2016110109,138,125,7125
2016110209,45,41,3309
2016110309,32,30,1583
2016110409,35,34,1867
2016110509,24,23,1355
2016110609,22,19,884
2016110709,43,41,2101
2016110809,30,30,817
2016110909,18,17,585
2016111009,19,18,1013
2016111109,19,19,655
2016111209,15,15,446
2016111309,15,15,833
2016111409,37,34,3444
2016111509,52,44,2389
2016111609,121,118,8390
2016111709,79,77,4664
2016111809,71,66,3802
2016111909,114,104,8444
2016112009,224,208,12114
2016112109,155,152,10524
2016112209,97,91,5829
2016112309,230,214,15120
2016112409,80,77,4776
2016112509,76,69,3797
2016112609,114,112,7171
2016112709,308,283,20108
2016112809,197,184,13868
2016112909,88,83,5201
2016113009,94,93,6738
2016120109,93,84,6015
2016120209,66,61,4318
2016120309,34,34,1656
2016120409,56,54,2265
2016120509,86,82,6844
2016120609,133,117,11375
2016120709,121,108,7877
2016120809,353,324,28038
2016120909,365,351,18469
2016121009,201,191,13383
2016121109,142,134,8768
2016121209,194,177,12028
2016121309,156,146,10385
2016121409,195,184,14429
2016121509,292,257,22009
2016121609,273,251,18256
2016121709,134,116,7821
2016121809,86,79,4377
2016121909,118,108,7083
2016122009,157,145,9622
2016122109,55,44,803
2016122209,139,130,8253
2016122309,409,379,30465
2016122409,263,241,17479
2016122509,124,117,8399
2016122609,145,136,8343
2016122709,169,161,10889
2016122809,142,129,7674
2016122909,111,106,6559
2016123009,96,94,6499
2016123109,90,85,5053
2017010109,114,101,8032
2017010209,508,466,35472
2017010309,499,460,35375
2017010409,697,633,50861
2017010509,603,561,42282
2017010609,393,364,22554
2017010709,539,502,48204
2017010809,457,432,30262
2017010909,692,617,48376
2017011009,722,641,55272
2017011109,822,706,60847
2017011209,785,738,53327
2017011309,435,399,25110
2017011409,218,205,12939
2017011509,167,161,9116
2017011609,178,170,9888
2017011709,196,180,10006
2017011809,339,307,23762
2017011909,656,586,50528
2017012009,641,567,39766
2017012109,390,367,27657
2017012209,1407,1347,51718
2017012309,725,665,48948
2017012409,297,265,18345
2017012509,219,208,11530
2017012609,203,191,9243
2017012709,160,145,8321
2017012809,85,78,5307
2017012909,71,71,4204
2017013009,118,111,6358
2017013109,138,128,7688
2017020109,152,146,7488
2017020209,245,230,14545
2017020309,337,307,23027
2017020409,195,178,10271
2017020509,121,116,6999
2017020609,359,328,25953
2017020709,388,351,23283
2017020809,284,262,15020
2017020909,325,306,16262
2017021009,441,408,26347
2017021109,253,245,13154
2017021209,147,139,6729
2017021309,190,172,9412
2017021409,164,160,7044
2017021509,158,144,7466
2017021609,337,307,16763
2017021709,354,331,20888
2017021809,245,230,16204
2017021909,181,170,10457
2017022009,440,420,28716
2017022109,606,575,41597
2017022209,542,474,35666
2017022309,319,293,18470
2017022409,252,237,13604
2017022509,244,229,14351
2017022609,107,95,5782
2017022709,241,228,15731
2017022809,175,162,10554
2017030109,121,112,6550
2017030209,82,79,3686
2017030309,94,88,4008
2017030409,97,93,4346
2017030509,423,395,28278
2017030609,499,458,31511
2017030709,239,228,12947
2017030809,114,102,6605
2017030909,104,99,4912
2017031009,116,110,4614
2017031109,62,57,2657
2017031209,43,40,1713
2017031309,74,73,3099
2017031409,83,79,3197
2017031509,62,55,2288
2017031609,69,66,2611
2017031709,55,54,1928
2017031809,41,39,1879
2017031909,45,40,2155
2017032009,80,73,3107
2017032109,168,152,8011
2017032209,173,162,9198
2017032309,79,74,2915
2017032409,240,230,14147
2017032509,108,100,4731
2017032609,86,85,5208
2017032709,158,145,7299
2017032809,91,82,4182
2017032909,80,78,3338
2017033009,214,205,10312
2017033109,93,90,4519
2017040109,38,38,1705
2017040209,46,41,1739
2017040309,79,72,3217
2017040409,63,61,2673
2017040509,45,44,1242
2017040609,122,110,6285
2017040709,319,293,16174
2017040809,195,177,12196
2017040909,104,100,5318
2017041009,93,88,4389
2017041109,104,104,3578
2017041209,85,83,3893
2017041309,190,179,10411
2017041409,173,155,8791
2017041509,44,43,2299
2017041609,24,22,1125
2017041709,117,107,4831
2017041809,141,132,6086
2017041909,62,51,2355
2017042009,86,83,3148
2017042109,66,58,2081
2017042209,39,40,1413
2017042309,27,28,1699
2017042409,101,95,5283
2017042509,77,74,4204
2017042609,78,73,3348
2017042709,57,54,3659
2017042809,71,67,2864
2017042909,28,26,1499
2017043009,38,34,1403
2017050109,69,63,2566
2017050209,55,49,2539
2017050309,35,33,1301
2017050409,66,63,2046
2017050509,45,44,2062
2017050609,40,38,1270
2017050709,69,66,2893
2017050809,52,50,2641
2017050909,50,46,1408
2017051009,46,45,1945
2017051109,52,47,1905
2017051209,78,74,3416
2017051309,35,34,1408
2017051409,23,23,975
2017051509,62,58,2470
2017051609,71,69,3098
2017051709,57,52,1745
2017051809,74,73,3130
2017051909,77,67,4544
2017052009,22,18,1218
2017052109,18,18,644
2017052209,33,35,946
2017052309,35,32,1365
2017052409,44,41,1576
2017052509,46,43,1919
2017052609,33,24,1471
2017052709,21,21,884
2017052809,22,22,1025
2017052909,22,17,809
2017053009,45,43,1612
2017053109,51,47,2378
2017060109,35,32,1551
2017060209,32,29,787
2017060309,21,22,678
2017060409,18,18,554
2017060509,45,43,1584
2017060609,45,40,1863
2017060709,33,28,928
2017060809,57,52,1673
2017060909,40,38,1414
2017061009,28,27,1141
2017061109,57,55,2193
2017061209,132,118,7840
2017061309,60,56,2479
2017061409,39,39,1548
2017061509,49,46,2372
2017061609,35,30,1353
2017061709,18,21,749
2017061809,27,24,620
2017061909,39,35,1371
2017062009,57,54,2006
2017062109,51,47,1248
2017062209,33,29,1361
2017062309,35,29,1055
2017062409,15,13,822
2017062509,15,15,532
2017062609,32,29,1396
2017062709,41,38,1671
2017062809,41,34,1207
2017062909,32,30,1269
2017063009,23,21,659
2017070109,22,21,574
2017070209,21,19,378
2017070309,22,21,653
2017070409,26,23,749
2017070509,40,38,1353
2017070609,39,35,906
2017070709,29,27,1372
2017070809,24,22,777
2017070909,18,15,1010
2017071009,30,29,1151
2017071109,117,107,5478
2017071209,77,69,2429
2017071309,39,38,1409
2017071409,32,29,796
2017071509,28,24,822
2017071609,16,13,775
2017071709,32,29,1181
2017071809,33,30,1247
2017071909,55,51,2924
2017072009,54,45,1590
2017072109,33,30,1190
2017072209,18,16,658
2017072309,18,17,457
2017072409,32,28,1053
2017072509,35,32,2252
2017072609,29,27,1078
2017072709,32,30,1115
2017072809,32,26,1130
2017072909,12,11,753
2017073009,16,16,714
2017073109,35,29,1369
2017080109,30,27,984
2017080209,29,26,862
2017080309,30,28,1917
2017080409,35,34,1544
2017080509,13,13,754
2017080609,15,15,824
2017080709,34,34,1443
2017080809,34,33,1924
2017080909,19,21,678
2017081009,32,29,811
2017081109,19,17,605
2017081209,13,12,318
2017081309,19,18,526
2017081409,26,24,757
2017081509,37,30,1157
2017081609,37,33,985
2017081709,35,34,1108
2017081809,51,46,2069
2017081909,37,35,1581
2017082009,46,45,1907
2017082109,118,106,10037
2017082209,49,44,2097
2017082309,37,32,1867
2017082409,39,37,2384
2017082509,29,27,739
2017082609,17,15,647
2017082709,18,18,410
2017082809,39,37,1226
2017082909,35,30,1687
2017083009,44,38,1923
2017083109,56,47,2255
2017090109,50,46,1399
2017090209,23,23,884
2017090309,24,24,1217
2017090409,45,43,2563
2017090509,66,58,3702
2017090609,72,66,2649
2017090709,51,44,2476
2017090809,57,52,3406
2017090909,28,26,1237
2017091009,27,26,569
2017091109,41,37,2146
2017091209,46,49,1691
2017091309,51,44,2790
2017091409,49,43,1447
2017091509,56,44,2567
2017091609,16,16,700
2017091709,23,24,905
2017091809,54,46,1825
2017091909,55,49,3618
2017092009,55,51,2641
2017092109,91,79,4870
2017092209,107,101,5722
2017092309,35,37,1852
2017092409,26,23,1337
2017092509,34,32,872
2017092609,38,34,2104
2017092709,43,38,3026
2017092809,33,28,1913
2017092909,34,30,1744
2017093009,17,16,527
