Date,Users,Sessions,Total Events
2017060719,26,22,1330
2017060819,19,17,712
2017060919,19,19,577
2017061019,16,15,493
2017061119,67,63,3427
2017061219,16,16,309
2017061319,17,17,431
2017061419,18,17,684
2017061519,21,19,677
2017061619,10,7,378
2017061719,11,11,336
2017061819,30,29,1106
2017061919,23,19,694
2017062019,12,12,468
2017062119,22,18,494
2017062219,23,19,869
2017062319,18,18,1020
2017062419,17,18,566
2017062519,17,17,508
2017062619,35,34,591
2017062719,15,12,860
2017062819,13,15,561
2017062919,15,15,649
2017063019,23,22,1376
2017070119,13,16,173
2017070219,26,24,436
2017070319,32,32,616
2017070419,27,26,705
2017070519,32,32,837
2017070619,29,29,1263
2017070719,17,16,261
2017070819,23,23,701
2017070919,23,22,639
2017071019,83,77,3238
2017071119,58,56,2073
2017071219,35,29,1139
2017071319,13,15,917
2017071419,34,32,1314
2017071519,13,11,261
2017071619,17,13,832
2017071719,16,13,843
2017071819,21,17,708
2017071919,16,16,435
2017072019,22,21,608
2017072119,26,26,608
2017072219,18,17,352
2017072319,22,22,798
2017072419,22,22,416
2017072519,28,24,1180
2017072619,17,16,951
2017072719,17,15,625
2017072819,12,11,214
2017072919,15,13,465
2017073019,16,15,1031
2017073119,16,16,616
2017080119,22,22,746
2017080219,29,26,1264
2017080319,13,10,916
2017080419,15,13,952
2017080519,18,16,641
2017080619,18,17,1139
2017080719,19,19,641
2017080819,15,15,546
2017080919,30,30,1656
2017081019,17,12,665
2017081119,18,19,613
2017081219,7,7,632
2017081319,16,16,783
2017081419,9,6,818
2017081519,18,18,826
2017081619,17,18,453
2017081719,26,26,845
2017081819,52,49,2752
2017081919,29,28,1737
2017082019,33,34,1716
2017082119,45,40,3674
2017082219,28,27,1079
2017082319,15,12,1487
2017082419,12,12,360
2017082519,17,17,621
2017082619,21,18,703
2017082719,15,15,632
2017082819,13,11,153
2017082919,30,27,1084
2017083019,38,30,3259
2017083119,26,22,1616
2017090119,28,22,1190
2017090219,24,22,783
2017090319,24,19,1027
2017090419,39,38,1671
2017090519,39,38,1879
2017090619,23,22,1256
2017090719,22,19,501
2017090819,26,21,1248
2017090919,10,10,354
2017091019,15,13,574
2017091119,32,32,2058
2017091219,19,15,1124
2017091319,30,33,1589
2017091419,24,19,1039
2017091519,27,24,1147
2017091619,17,16,701
2017091719,15,12,463
2017091819,19,18,943
2017091919,23,22,642
2017092019,32,32,1256
2017092119,41,39,1783
2017092219,26,18,807
2017092319,6,6,509
2017092419,12,12,436
2017092519,15,15,312
2017092619,10,10,139
2017092719,15,15,329
2017092819,16,17,370
2017092919,15,12,276
2017093019,6,5,112
