Date,Users,Sessions,Total Events
2016061707,21,18,1072
2016061807,10,9,453
2016061907,6,6,188
2016062007,16,13,404
2016062107,16,15,1158
2016062207,22,21,856
2016062307,18,17,606
2016062407,13,11,490
2016062507,10,10,609
2016062607,6,6,144
2016062707,11,11,269
2016062807,17,15,343
2016062907,17,17,743
2016063007,17,17,790
2016070107,28,26,818
2016070207,9,7,474
2016070307,2,2,22
2016070407,10,9,476
2016070507,16,15,301
2016070607,32,30,1027
2016070707,19,18,1001
2016070807,18,18,664
2016070907,11,11,275
2016071007,9,9,257
2016071107,13,13,504
2016071207,16,16,558
2016071307,11,11,236
2016071407,11,9,519
2016071507,17,15,471
2016071607,7,7,384
2016071707,4,4,167
2016071807,11,11,155
2016071907,15,13,809
2016072007,15,15,329
2016072107,13,13,455
2016072207,15,15,293
2016072307,6,6,161
2016072407,7,7,429
2016072507,12,11,181
2016072607,22,19,469
2016072707,15,13,325
2016072807,12,11,524
2016072907,13,12,693
2016073007,5,5,248
2016073107,7,6,156
2016080107,18,16,443
2016080207,16,16,397
2016080307,29,28,1008
2016080407,18,16,873
2016080507,19,19,496
2016080607,9,9,227
2016080707,4,4,190
2016080807,11,12,276
2016080907,13,12,403
2016081007,18,17,750
2016081107,17,17,578
2016081207,15,15,645
2016081307,6,6,345
2016081407,10,10,311
2016081507,16,16,535
2016081607,17,15,827
2016081707,22,19,1124
2016081807,21,21,509
2016081907,18,18,591
2016082007,7,7,286
2016082107,7,7,743
2016082207,17,16,980
2016082307,12,10,595
2016082407,26,24,938
2016082507,19,18,908
2016082607,12,12,555
2016082707,9,9,285
2016082807,10,10,464
2016082907,17,16,544
2016083007,23,21,731
2016083107,22,21,1439
2016090107,21,18,571
2016090207,13,13,757
2016090307,5,5,183
2016090407,13,13,708
2016090507,12,11,750
2016090607,18,17,444
2016090707,18,19,382
2016090807,12,13,382
2016090907,12,11,281
2016091007,7,7,275
2016091107,4,4,134
2016091207,21,19,978
2016091307,26,22,1374
2016091407,18,17,757
2016091507,16,15,986
2016091607,12,10,493
2016091707,5,5,206
2016091807,5,5,196
2016091907,22,21,828
2016092007,15,15,1006
2016092107,22,18,1354
2016092207,18,16,956
2016092307,9,6,638
2016092407,6,5,179
2016092507,7,7,211
2016092607,12,11,673
2016092707,13,10,511
2016092807,13,11,771
2016092907,18,17,991
2016093007,12,11,525
2016100107,7,7,306
2016100207,11,10,552
2016100307,47,46,2537
2016100407,27,24,760
2016100507,15,12,581
2016100607,18,17,648
2016100707,15,12,681
2016100807,11,11,144
2016100907,2,2,51
2016101007,15,13,652
2016101107,18,16,680
2016101207,18,19,899
2016101307,18,17,818
2016101407,40,38,1698
2016101507,19,18,507
2016101607,24,23,1179
2016101707,55,51,2405
2016101807,30,29,1014
2016101907,23,21,722
2016102007,23,22,813
2016102107,19,17,570
2016102207,7,7,135
2016102307,6,5,71
2016102407,30,27,1558
2016102507,7,7,220
2016102607,19,18,868
2016102707,39,38,1338
2016102807,37,33,1360
2016102907,12,11,350
2016103007,19,18,831
2016103107,65,61,2302
2016110107,63,60,2762
2016110207,32,30,1027
2016110307,23,23,818
2016110407,16,15,319
2016110507,12,12,435
2016110607,17,16,764
2016110707,26,24,1137
2016110807,22,21,490
2016110907,17,16,252
2016111007,23,22,1410
2016111107,13,13,678
2016111207,12,12,578
2016111307,10,10,169
2016111407,22,21,939
2016111507,19,19,1001
2016111607,52,50,3393
2016111707,50,50,2057
2016111807,43,40,2011
2016111907,45,44,2513
2016112007,91,89,5309
2016112107,84,78,3835
2016112207,51,49,2028
2016112307,124,121,6077
2016112407,37,33,1651
2016112507,34,30,1171
2016112607,34,33,1582
2016112707,150,146,10087
2016112807,106,97,5462
2016112907,58,50,2454
2016113007,67,66,2042
2016120107,49,44,1933
2016120207,35,34,1411
2016120307,27,26,915
2016120407,19,19,1097
2016120507,40,39,3013
2016120607,45,41,3015
2016120707,65,65,2898
2016120807,194,179,10110
2016120907,112,104,5839
2016121007,77,72,4419
2016121107,62,55,3340
2016121207,61,61,2931
2016121307,57,55,2533
2016121407,97,93,5290
2016121507,157,151,10737
2016121607,125,124,6431
2016121707,62,62,3255
2016121807,45,39,1657
2016121907,66,65,3370
2016122007,65,63,2825
2016122107,88,86,4891
2016122207,66,63,3466
2016122307,184,172,10864
2016122407,110,101,6718
2016122507,46,44,2199
2016122607,51,49,2404
2016122707,106,101,5034
2016122807,47,44,1877
2016122907,39,38,2216
2016123007,40,38,1509
2016123107,37,37,1872
2017010107,24,22,1150
2017010207,214,212,10810
2017010307,230,227,14751
2017010407,250,233,17393
2017010507,341,325,21443
2017010607,167,164,7972
2017010707,158,156,10491
2017010807,170,163,7333
2017010907,413,402,18794
2017011007,385,378,22630
2017011107,451,431,27637
2017011207,401,375,25227
2017011307,230,228,10783
2017011407,72,66,2705
2017011507,67,63,2405
2017011607,77,76,3322
2017011707,84,85,3301
2017011807,209,208,9876
2017011907,367,354,23712
2017012007,325,311,18027
2017012107,158,155,8341
2017012207,203,191,12858
2017012307,416,398,20454
2017012407,177,169,8185
2017012507,140,135,5328
2017012607,108,106,5700
2017012707,71,69,2467
2017012807,23,22,1540
2017012907,27,27,967
2017013007,56,55,1892
2017013107,65,58,2051
2017020107,66,61,3742
2017020207,135,132,6230
2017020307,162,160,6477
2017020407,80,76,4132
2017020507,52,49,2382
2017020607,172,169,9653
2017020707,212,202,10565
2017020807,149,149,6630
2017020907,161,158,6850
2017021007,242,240,9110
2017021107,117,114,5800
2017021207,52,51,2238
2017021307,102,99,3596
2017021407,89,80,3523
2017021507,94,90,5038
2017021607,181,168,8841
2017021707,134,133,6147
2017021807,116,110,7248
2017021907,86,85,4760
2017022007,184,188,9049
2017022107,283,273,16283
2017022207,324,303,17045
2017022307,214,209,11357
2017022407,173,170,9527
2017022507,93,90,4882
2017022607,58,55,3694
2017022707,145,140,7655
2017022807,123,119,6468
2017030107,66,66,2517
2017030207,58,57,1877
2017030307,52,54,1649
2017030407,54,47,2093
2017030507,202,192,14096
2017030607,321,315,18310
2017030707,168,167,7872
2017030807,106,100,3986
2017030907,71,68,2022
2017031007,66,63,2039
2017031107,24,23,1053
2017031207,13,13,205
2017031307,45,46,919
2017031407,54,52,1375
2017031507,41,40,994
2017031607,50,49,1346
2017031707,41,43,1191
2017031807,13,13,598
2017031907,24,24,1336
2017032007,38,38,1001
2017032107,79,78,3237
2017032207,86,84,3816
2017032307,60,58,2221
2017032407,93,89,4746
2017032507,62,58,2604
2017032607,24,24,977
2017032707,95,94,4524
2017032807,52,54,1018
2017032907,37,38,1139
2017033007,72,72,2300
2017033107,62,57,1531
2017040107,18,18,700
2017040207,7,7,300
2017040307,38,35,1293
2017040407,34,34,1510
2017040507,47,46,1672
2017040607,63,60,2769
2017040707,155,150,6776
2017040807,100,96,5191
2017040907,38,38,1466
2017041007,49,46,1748
2017041107,47,46,1788
2017041207,35,35,1392
2017041307,133,134,7074
2017041407,89,89,3253
2017041507,32,32,1146
2017041607,19,17,869
2017041707,66,66,2517
2017041807,89,88,4049
2017041907,34,34,947
2017042007,57,56,1983
2017042107,40,39,983
2017042207,12,12,413
2017042307,11,11,435
2017042407,79,78,3991
2017042507,47,45,1638
2017042607,51,49,1836
2017042707,46,45,2032
2017042807,41,39,1487
2017042907,30,27,2511
2017043007,22,22,1213
2017050107,38,35,986
2017050207,32,30,734
2017050307,28,27,744
2017050407,37,34,1052
2017050507,30,29,759
2017050607,19,19,878
2017050707,41,40,1357
2017050807,28,28,950
2017050907,28,28,954
2017051007,29,27,1036
2017051107,21,21,572
2017051207,35,33,1389
2017051307,27,26,1218
2017051407,22,22,498
2017051507,35,35,1643
2017051607,43,41,2051
2017051707,44,40,1728
2017051807,63,57,4111
2017051907,62,62,2716
2017052007,9,7,283
2017052107,18,18,560
2017052207,32,30,1358
2017052307,30,28,1180
2017052407,33,33,1417
2017052507,23,21,507
2017052607,27,26,1133
2017052707,21,19,736
2017052807,15,13,477
2017052907,16,13,464
2017053007,23,19,1007
2017053107,41,39,1866
2017060107,26,24,1156
2017060207,24,23,431
2017060307,10,10,384
2017060407,7,9,112
2017060507,30,30,714
2017060607,26,22,436
2017060707,28,26,647
2017060807,46,44,1797
2017060907,27,26,1178
2017061007,19,18,880
2017061107,28,28,1453
2017061207,105,97,4764
2017061307,38,35,1309
2017061407,30,28,794
2017061507,26,24,1120
2017061607,26,24,743
2017061707,13,13,451
2017061807,4,4,95
2017061907,26,23,764
2017062007,27,24,1208
2017062107,16,15,577
2017062207,26,24,841
2017062307,28,26,667
2017062407,12,12,617
2017062507,11,9,175
2017062607,22,19,317
2017062707,23,19,1313
2017062807,46,47,1555
2017062907,23,22,899
2017063007,21,19,689
2017070107,15,15,440
2017070207,11,10,723
2017070307,17,15,567
2017070407,19,18,424
2017070507,26,22,879
2017070607,50,46,1439
2017070707,26,24,304
2017070807,10,10,164
2017070907,11,11,329
2017071007,28,27,776
2017071107,51,50,1523
2017071207,49,44,1689
2017071307,19,19,1191
2017071407,26,23,672
2017071507,15,16,336
2017071607,11,11,205
2017071707,26,26,831
2017071807,22,19,919
2017071907,37,34,1517
2017072007,34,30,852
2017072107,28,29,859
2017072207,13,12,449
2017072307,10,10,275
2017072407,33,33,683
2017072507,43,38,1458
2017072607,43,39,2292
2017072707,26,24,854
2017072807,24,23,1284
2017072907,16,16,610
2017073007,9,9,686
2017073107,28,28,776
2017080107,24,22,941
2017080207,22,19,902
2017080307,28,23,1058
2017080407,22,22,1235
2017080507,15,13,293
2017080607,12,13,739
2017080707,28,26,934
2017080807,26,24,1033
2017080907,27,26,1445
2017081007,24,24,816
2017081107,18,16,572
2017081207,10,10,475
2017081307,12,12,482
2017081407,24,22,678
2017081507,26,23,1045
2017081607,27,26,809
2017081707,27,29,1357
2017081807,44,43,1807
2017081907,26,27,807
2017082007,26,26,732
2017082107,58,54,3079
2017082207,39,37,1548
2017082307,38,34,894
2017082407,29,29,1102
2017082507,30,29,538
2017082607,15,15,427
2017082707,7,7,240
2017082807,29,26,1372
2017082907,33,30,1754
2017083007,29,30,725
2017083107,37,38,660
2017090107,24,23,561
2017090207,24,23,687
2017090307,21,21,699
2017090407,18,16,598
2017090507,32,30,1444
2017090607,40,38,1206
2017090707,41,39,1784
2017090807,32,29,1353
2017090907,17,16,424
2017091007,6,6,339
2017091107,27,22,577
2017091207,22,21,560
2017091307,32,29,859
2017091407,29,28,1666
2017091507,34,32,1274
2017091607,18,18,828
2017091707,9,7,365
2017091807,27,26,1224
2017091907,33,29,1495
2017092007,45,39,2062
2017092107,51,46,1958
2017092207,61,60,3661
2017092307,19,16,828
2017092407,15,15,677
2017092507,13,12,591
2017092607,26,22,595
2017092707,30,28,1458
2017092807,35,38,841
2017092907,29,27,855
2017093007,15,15,335
