Date,Users,Sessions,Total Events
2016050205,6,6,108
2016050305,4,4,27
2016050405,4,4,79
2016050505,7,7,40
2016050605,10,10,248
2016050705,4,4,189
2016050805,5,5,173
2016050905,2,2,57
2016051005,5,5,85
2016051105,5,5,58
2016051205,1,1,15
2016051305,2,2,6
2016051405,4,4,79
2016051505,2,2,626
2016051605,5,5,49
2016051705,2,2,13
2016051805,7,7,110
2016051905,4,4,30
2016052005,7,7,116
2016052105,12,12,261
2016052205,9,9,421
2016052305,6,6,244
2016052405,10,10,123
2016052505,5,5,157
2016052605,12,12,190
2016052705,7,7,72
2016052805,2,2,13
2016052905,2,2,17
2016053005,6,5,153
2016053105,6,6,32
2016060105,5,5,101
2016060205,7,7,46
2016060305,5,5,52
2016060505,4,2,93
2016060605,6,6,49
2016060705,2,2,19
2016060805,1,1,10
2016060905,4,4,104
2016061005,4,4,153
2016061205,2,2,97
2016061305,1,1,4
2016061405,4,4,19
2016061505,5,5,242
2016061605,2,2,27
2016061705,4,4,38
2016061805,5,5,265
2016062005,4,4,51
2016062105,9,7,101
2016062205,6,6,77
2016062305,5,4,188
2016062405,7,7,76
2016062505,5,5,91
2016062605,2,2,105
2016062805,4,4,54
2016062905,5,5,68
2016063005,4,4,29
2016070105,4,4,38
2016070205,2,2,27
2016070305,5,5,123
2016070405,1,1,6
2016070505,4,4,100
2016070605,2,2,23
2016070705,6,6,99
2016070805,2,2,39
2016070905,1,1,10
2016071005,1,1,13
2016071105,5,5,37
2016071205,4,4,186
2016071305,4,4,17
2016071405,2,2,22
2016071505,4,4,68
2016071705,4,4,139
2016071805,1,1,2
2016071905,4,4,90
2016072005,1,1,11
2016072105,4,4,161
2016072205,1,1,9
2016072305,2,2,47
2016072405,1,1,4
2016072505,4,4,147
2016072605,2,2,27
2016072705,4,4,18
2016072805,5,5,91
2016072905,6,6,71
2016073005,5,5,90
2016073105,1,1,95
2016080105,5,5,23
2016080205,2,2,6
2016080305,5,4,89
2016080405,2,2,82
2016080505,1,1,2
2016080605,1,1,7
2016080705,5,4,28
2016080905,6,6,161
2016081005,9,9,88
2016081105,5,5,17
2016081205,5,5,23
2016081305,6,6,125
2016081405,4,4,40
2016081505,6,6,71
2016081605,7,7,121
2016081705,6,6,242
2016081805,5,5,68
2016081905,4,4,17
2016082005,1,1,2
2016082205,2,2,23
2016082305,4,4,44
2016082405,21,21,111
2016082505,2,2,13
2016082605,2,2,13
2016082705,2,2,21
2016082805,1,1,23
2016082905,2,2,112
2016083005,2,2,13
2016083105,11,10,124
2016090105,4,4,45
2016090205,5,5,46
2016090305,2,1,15
2016090405,4,4,139
2016090505,4,4,40
2016090605,9,7,201
2016090705,4,4,17
2016090805,6,6,51
2016090905,5,5,56
2016091005,2,2,29
2016091205,2,2,27
2016091305,2,2,16
2016091405,5,5,240
2016091505,4,4,106
2016091605,4,4,106
2016091705,5,5,186
2016091805,2,2,18
2016091905,1,1,12
2016092005,4,4,18
2016092105,7,7,47
2016092205,7,7,85
2016092305,2,2,26
2016092405,5,5,151
2016092605,6,6,173
2016092705,5,5,153
2016092805,5,5,308
2016092905,5,5,168
2016093005,4,4,24
2016100105,2,2,12
2016100205,4,4,77
2016100305,10,10,195
2016100405,9,9,403
2016100505,5,4,104
2016100605,5,5,252
2016100705,4,4,208
2016100805,2,2,28
2016101005,2,2,29
2016101105,7,7,166
2016101205,6,6,141
2016101305,4,4,23
2016101405,12,10,139
2016101505,6,5,225
2016101605,4,1,380
2016101705,17,17,852
2016101805,7,6,97
2016101905,11,11,170
2016102005,5,5,27
2016102105,7,7,335
2016102205,5,5,97
2016102305,2,2,169
2016102405,6,6,353
2016102505,2,2,54
2016102605,4,2,54
2016102705,6,6,91
2016102805,9,9,190
2016102905,5,5,197
2016103005,1,0,10
2016103105,13,13,336
2016110105,9,7,320
2016110205,5,5,55
2016110305,5,5,23
2016110405,5,5,28
2016110505,2,2,16
2016110605,6,6,325
2016110705,4,4,55
2016110805,6,6,58
2016110905,2,2,11
2016111005,4,2,123
2016111105,4,4,29
2016111205,2,2,11
2016111305,2,2,24
2016111405,4,4,57
2016111505,10,10,142
2016111605,6,6,125
2016111705,11,10,507
2016111805,11,11,414
2016111905,9,10,207
2016112005,15,15,655
2016112105,16,16,631
2016112205,15,15,547
2016112305,28,28,1230
2016112405,15,15,230
2016112505,10,10,458
2016112605,4,4,45
2016112705,44,41,2030
2016112805,19,19,772
2016112905,12,12,195
2016113005,11,11,150
2016120105,11,11,247
2016120205,13,13,212
2016120305,7,7,581
2016120405,4,4,80
2016120505,7,6,82
2016120605,16,16,603
2016120705,13,12,343
2016120805,44,43,2093
2016120905,19,21,487
2016121005,33,29,933
2016121105,18,18,809
2016121205,15,15,488
2016121305,13,13,347
2016121405,16,16,971
2016121505,32,30,991
2016121605,43,40,2121
2016121705,13,13,479
2016121805,10,10,748
2016121905,10,10,177
2016122005,12,12,510
2016122105,24,23,963
2016122205,10,10,577
2016122305,29,27,2098
2016122405,28,26,879
2016122505,15,15,574
2016122605,11,10,734
2016122705,9,6,178
2016122805,15,13,239
2016122905,6,6,360
2016123005,16,16,281
2016123105,11,11,373
2017010105,13,12,1494
2017010205,41,34,1304
2017010305,60,58,2738
2017010405,71,68,4354
2017010505,93,93,5659
2017010605,27,26,879
2017010705,33,32,1795
2017010805,51,49,2057
2017010905,71,72,4034
2017011005,80,78,3618
2017011105,121,116,7957
2017011205,72,71,4166
2017011305,58,56,2741
2017011405,19,18,1089
2017011505,13,15,554
2017011605,17,17,420
2017011705,13,13,302
2017011805,41,40,1531
2017011905,62,55,3976
2017012005,65,62,3401
2017012105,22,22,1077
2017012205,55,49,3020
2017012305,128,123,5734
2017012405,41,40,1002
2017012505,24,26,600
2017012605,22,22,505
2017012705,5,4,37
2017012805,10,10,127
2017012905,5,5,261
2017013005,19,19,710
2017013105,16,16,425
2017020105,17,16,236
2017020205,27,27,1141
2017020305,43,39,2281
2017020405,23,23,895
2017020505,21,21,402
2017020605,37,35,1942
2017020705,34,34,1133
2017020805,24,24,766
2017020905,39,39,1593
2017021005,56,50,1795
2017021105,30,29,1220
2017021205,16,16,591
2017021305,11,10,135
2017021405,21,18,844
2017021505,17,17,586
2017021605,33,30,900
2017021705,29,28,798
2017021805,32,30,1663
2017021905,21,22,766
2017022005,34,34,983
2017022105,78,82,2870
2017022205,67,65,3679
2017022305,40,39,1312
2017022405,24,24,712
2017022505,17,17,402
2017022605,9,9,258
2017022705,45,44,1405
2017022805,18,18,408
2017030105,13,12,233
2017030205,7,7,30
2017030305,15,15,228
2017030405,6,6,145
2017030505,33,30,1637
2017030605,63,61,2439
2017030705,27,26,955
2017030805,27,26,549
2017030905,16,16,485
2017031005,15,15,169
2017031105,5,5,110
2017031205,5,5,54
2017031305,7,9,162
2017031405,5,5,38
2017031505,9,9,32
2017031605,9,9,76
2017031705,7,7,147
2017031805,2,2,19
2017031905,1,1,113
2017032005,5,5,94
2017032105,17,16,256
2017032205,19,19,328
2017032305,10,9,113
2017032405,24,24,891
2017032505,16,16,391
2017032605,11,10,351
2017032705,21,18,480
2017032805,9,9,222
2017032905,11,11,39
2017033005,15,15,213
2017033105,11,10,222
2017040105,6,7,39
2017040205,10,10,135
2017040305,12,13,302
2017040405,10,9,329
2017040505,9,9,106
2017040605,10,10,263
2017040705,28,26,822
2017040805,19,19,1219
2017040905,10,10,263
2017041005,6,6,66
2017041105,11,11,112
2017041205,10,10,437
2017041305,16,13,388
2017041405,17,17,367
2017041505,9,9,290
2017041605,6,6,163
2017041705,11,10,468
2017041805,15,13,427
2017041905,9,9,179
2017042005,17,17,197
2017042105,15,15,241
2017042205,4,4,46
2017042305,6,6,214
2017042405,22,21,414
2017042505,9,9,192
2017042605,12,11,330
2017042705,9,9,68
2017042805,11,11,192
2017042905,6,6,329
2017043005,5,5,45
2017050105,9,9,111
2017050205,11,11,135
2017050305,11,11,209
2017050405,7,7,124
2017050505,5,5,27
2017050605,4,4,22
2017050705,6,6,50
2017050805,9,9,185
2017050905,6,6,35
2017051005,6,7,78
2017051105,10,10,88
2017051205,6,6,189
2017051305,9,9,93
2017051405,5,5,33
2017051505,4,4,12
2017051605,11,11,278
2017051705,11,11,403
2017051805,10,10,219
2017051905,16,15,392
2017052005,10,11,162
2017052105,2,2,50
2017052205,6,6,52
2017052305,10,10,80
2017052405,6,6,61
2017052505,9,9,45
2017052605,11,10,101
2017052705,7,9,43
2017052805,4,5,38
2017052905,4,4,39
2017053005,10,11,231
2017053105,7,7,139
2017060105,6,6,79
2017060205,5,5,29
2017060305,6,6,71
2017060405,5,6,33
2017060505,5,5,61
2017060605,4,4,21
2017060705,6,6,112
2017060805,10,10,141
2017060905,5,5,54
2017061005,5,5,50
2017061105,4,4,319
2017061205,15,15,449
2017061305,6,6,184
2017061405,10,10,175
2017061505,5,5,45
2017061605,5,5,102
2017061705,7,7,529
2017061805,6,6,535
2017061905,10,10,79
2017062005,9,9,184
2017062105,5,5,46
2017062205,4,4,77
2017062305,10,10,474
2017062405,6,7,40
2017062505,5,5,602
2017062605,5,5,93
2017062705,12,12,73
2017062805,5,5,61
2017062905,5,5,46
2017063005,6,6,46
2017070105,5,5,26
2017070205,5,5,79
2017070305,4,4,286
2017070405,12,13,119
2017070505,11,11,139
2017070605,13,13,287
2017070705,12,15,84
2017070805,4,4,52
2017070905,7,7,24
2017071005,6,6,26
2017071105,6,6,156
2017071205,6,6,83
2017071305,4,4,34
2017071405,5,5,49
2017071505,1,1,2
2017071605,2,2,415
2017071705,5,5,22
2017071805,6,6,122
2017071905,5,5,134
2017072005,6,6,61
2017072105,6,7,76
2017072205,2,2,5
2017072305,2,2,6
2017072405,6,6,46
2017072505,9,9,228
2017072605,6,6,535
2017072705,7,7,261
2017072805,6,6,62
2017072905,4,4,21
2017073005,1,1,2
2017073105,4,4,17
2017080105,5,5,22
2017080205,6,6,56
2017080305,4,4,58
2017080405,9,9,292
2017080505,6,6,88
2017080605,4,2,18
2017080705,5,5,74
2017080805,4,4,58
2017080905,2,1,13
2017081005,1,1,16
2017081105,6,6,253
2017081205,2,2,60
2017081305,1,1,2
2017081405,2,4,22
2017081505,6,7,27
2017081605,7,10,68
2017081705,6,6,68
2017081805,6,6,108
2017081905,4,4,29
2017082005,6,6,201
2017082105,10,9,285
2017082205,7,9,378
2017082305,4,4,79
2017082405,9,7,163
2017082505,7,7,196
2017082605,4,4,69
2017082705,2,2,6
2017082805,6,6,332
2017082905,9,9,164
2017083005,9,9,234
2017083105,5,5,83
2017090105,9,7,71
2017090205,5,5,27
2017090305,4,4,12
2017090405,6,5,111
2017090505,9,9,73
2017090605,9,9,184
2017090705,11,11,177
2017090805,4,4,24
2017090905,7,7,270
2017091005,2,2,6
2017091105,9,7,269
2017091205,6,6,78
2017091305,9,9,175
2017091405,10,10,177
2017091505,4,4,26
2017091605,5,5,30
2017091705,5,5,63
2017091805,5,5,35
2017091905,7,7,147
2017092005,7,7,133
2017092105,13,12,658
2017092205,16,16,390
2017092305,7,6,50
2017092405,4,4,245
2017092505,4,4,77
2017092605,4,4,26
2017092705,7,7,369
2017092805,7,7,43
2017092905,7,7,86
2017093005,10,10,153
