Date,Users,Sessions,Total Events
2016091521,6,6,170
2016091621,4,2,102
2016091821,10,10,116
2016091921,7,7,244
2016092021,9,9,142
2016092121,6,6,41
2016092221,9,9,237
2016092321,7,6,113
2016092421,17,17,644
2016092521,5,5,62
2016092621,6,5,110
2016092721,2,2,24
2016092821,1,1,2
2016092921,5,4,265
2016093021,6,6,37
2016100121,5,2,138
2016100221,40,40,2109
2016100321,16,15,335
2016100421,7,7,139
2016100521,5,5,67
2016100621,5,5,308
2016100721,12,12,220
2016100821,6,6,269
2016100921,2,2,6
2016101021,4,4,105
2016101121,10,9,258
2016101221,10,10,246
2016101321,16,15,1282
2016101421,19,19,647
2016101521,23,22,857
2016101621,35,30,1842
2016101721,21,21,301
2016101821,15,15,273
2016101921,9,9,158
2016102021,7,7,57
2016102121,4,4,71
2016102221,7,6,183
2016102321,6,6,442
2016102421,12,12,264
2016102521,2,2,17
2016102621,22,21,300
2016102721,16,15,656
2016102821,7,7,262
2016102921,10,10,298
2016103021,83,77,3379
2016103121,32,32,1164
2016110121,26,26,894
2016110221,16,15,308
2016110321,9,7,336
2016110421,6,6,256
2016110521,10,10,569
2016110621,4,5,153
2016110721,11,11,239
2016110821,4,4,74
2016110921,6,6,474
2016111021,5,5,85
2016111121,10,10,287
2016111221,5,2,454
2016111321,7,6,592
2016111421,12,12,531
2016111521,15,15,525
2016111621,12,11,543
2016111721,12,13,320
2016111821,18,18,748
2016111921,73,69,4802
2016112021,41,41,1470
2016112121,29,29,986
2016112221,44,43,1785
2016112321,43,39,2123
2016112421,34,33,887
2016112521,21,17,592
2016112621,149,142,9483
2016112721,68,67,3200
2016112821,26,23,1146
2016112921,17,16,636
2016113021,22,22,1013
2016120121,17,16,369
2016120221,11,11,206
2016120321,12,12,184
2016120421,13,13,455
2016120521,21,18,1297
2016120621,38,37,872
2016120721,124,112,8507
2016120821,66,63,2500
2016120921,38,35,1648
2016121021,71,65,2842
2016121121,43,41,2468
2016121221,35,34,906
2016121321,49,47,2071
2016121421,69,58,4217
2016121521,114,110,5364
2016121621,79,76,3946
2016121721,30,28,1337
2016121821,18,19,425
2016121921,23,23,933
2016122021,30,27,1220
2016122121,26,23,712
2016122221,34,32,1262
2016122321,136,129,9410
2016122421,60,55,2887
2016122521,43,41,1161
2016122621,38,33,1369
2016122721,44,40,1391
2016122821,40,38,1091
2016122921,39,37,997
2016123021,26,24,1153
2016123121,38,35,2237
2017010121,161,152,7868
2017010221,223,202,13538
2017010321,207,197,16707
2017010421,246,217,16748
2017010521,104,99,4138
2017010621,69,65,2752
2017010721,145,136,6438
2017010821,246,233,12715
2017010921,170,155,10198
2017011021,330,313,22056
2017011121,160,149,8313
2017011221,156,140,6471
2017011321,80,72,3354
2017011421,45,43,2007
2017011521,50,49,2808
2017011621,50,46,1832
2017011721,62,60,2677
2017011821,223,207,9885
2017011921,116,110,4144
2017012021,136,122,6634
2017012121,133,124,7500
2017012221,408,358,22328
2017012321,118,112,5517
2017012421,51,49,1118
2017012521,50,46,2437
2017012621,41,40,1245
2017012721,40,38,1230
2017012821,30,30,1161
2017012921,38,34,1174
2017013021,28,27,641
2017013121,23,23,532
2017020121,39,38,1325
2017020221,45,44,1247
2017020321,76,72,2613
2017020421,50,44,1967
2017020521,99,90,6001
2017020621,88,80,5130
2017020721,66,65,2608
2017020821,58,56,2095
2017020921,142,136,6392
2017021021,140,129,7206
2017021121,44,44,1201
2017021221,121,105,4105
2017021321,72,65,2952
2017021421,57,55,1873
2017021521,44,43,2067
2017021621,43,40,1547
2017021721,94,93,3965
2017021821,79,78,5711
2017021921,82,82,3277
2017022021,197,184,10294
2017022121,184,178,11291
2017022221,110,100,5262
2017022321,77,71,2252
2017022421,37,35,964
2017022521,44,40,1130
2017022621,71,67,2993
2017022721,45,43,1156
2017022821,30,29,766
2017030121,34,32,1249
2017030221,30,30,868
2017030321,30,32,803
2017030421,84,82,4094
2017030521,158,150,7174
2017030621,82,73,3008
2017030721,35,34,1315
2017030821,30,30,851
2017030921,29,29,693
2017031021,32,33,669
2017031121,19,17,418
2017031221,18,17,268
2017031321,18,18,317
2017031421,22,22,345
2017031521,10,10,102
2017031621,22,21,781
2017031721,9,9,332
2017031821,16,15,224
2017031921,24,23,472
2017032021,35,33,688
2017032121,32,32,956
2017032221,29,28,550
2017032321,26,26,831
2017032421,60,56,2287
2017032521,13,12,381
2017032621,44,43,1324
2017032721,19,18,518
2017032821,19,19,789
2017032921,28,26,597
2017033021,33,29,1532
2017033121,17,16,642
2017040121,13,13,161
2017040221,23,23,539
2017040321,18,17,234
2017040421,12,12,258
2017040521,16,17,662
2017040621,86,83,3458
2017040721,54,54,2180
2017040821,29,27,828
2017040921,19,18,313
2017041021,13,13,178
2017041121,17,16,437
2017041221,33,34,1158
2017041321,58,55,2366
2017041421,18,18,397
2017041521,17,17,259
2017041621,39,37,1368
2017041721,35,33,845
2017041821,23,21,878
2017041921,22,22,446
2017042021,18,18,583
2017042121,15,15,449
2017042221,21,21,485
2017042321,11,10,362
2017042421,23,22,670
2017042521,9,9,275
2017042621,22,22,477
2017042721,18,17,416
2017042821,22,21,654
2017042921,13,13,711
2017043021,23,19,559
2017050121,15,13,289
2017050221,16,16,245
2017050321,17,17,368
2017050421,19,18,404
2017050521,16,15,683
2017050621,50,46,2272
2017050721,16,16,256
2017050821,21,22,760
2017050921,16,16,492
2017051021,6,5,127
2017051121,13,13,397
2017051221,11,11,201
2017051321,12,12,337
2017051421,19,19,844
2017051521,13,12,550
2017051621,26,26,992
2017051721,18,18,503
2017051821,13,13,273
2017051921,12,11,100
2017052021,12,11,504
2017052121,24,23,672
2017052221,11,11,469
2017052321,11,10,278
2017052421,22,19,770
2017052521,13,13,258
2017052621,11,11,732
2017052721,18,18,520
2017052821,13,13,320
2017052921,24,27,1973
2017053021,6,6,57
2017053121,12,12,242
2017060121,6,6,312
2017060221,4,4,90
2017060321,10,10,196
2017060421,17,16,455
2017060521,6,6,110
2017060621,12,12,234
2017060721,13,13,200
2017060821,12,12,298
2017060921,12,11,459
2017061021,16,13,306
2017061121,46,41,1928
2017061221,18,16,408
2017061321,12,12,250
2017061421,11,11,443
2017061521,16,15,97
2017061621,21,19,580
2017061721,11,11,170
2017061821,24,23,795
2017061921,13,12,436
2017062021,11,10,85
2017062121,19,17,526
2017062221,18,18,772
2017062321,12,12,173
2017062421,15,15,308
2017062521,17,17,742
2017062621,23,22,1113
2017062721,12,13,194
2017062821,12,11,314
2017062921,23,21,778
2017063021,13,13,479
2017070121,6,6,177
2017070221,13,13,222
2017070321,34,34,762
2017070421,17,17,396
2017070521,23,23,1095
2017070621,15,13,163
2017070721,26,24,407
2017070821,12,12,340
2017070921,10,10,476
2017071021,43,43,1069
2017071121,45,41,1125
2017071221,23,22,519
2017071321,10,10,384
2017071421,15,11,298
2017071521,13,13,519
2017071621,11,11,251
2017071721,17,16,480
2017071821,12,12,275
2017071921,12,11,592
2017072021,10,9,559
2017072121,10,10,107
2017072221,7,7,150
2017072321,13,13,404
2017072421,17,17,681
2017072521,10,10,160
2017072621,13,13,733
2017072721,11,11,257
2017072821,11,11,302
2017072921,9,7,335
2017073021,13,12,245
2017073121,16,16,838
2017080121,19,17,434
2017080221,15,12,505
2017080321,9,7,123
2017080421,12,13,462
2017080521,7,7,223
2017080621,9,9,306
2017080721,9,9,273
2017080821,9,9,128
2017080921,6,7,47
2017081021,13,12,810
2017081121,2,2,68
2017081221,1,1,28
2017081321,21,21,513
2017081421,10,10,346
2017081521,4,4,129
2017081621,11,12,307
2017081721,22,21,871
2017081821,21,17,491
2017081921,29,24,1028
2017082021,21,17,492
2017082121,32,27,1213
2017082221,24,19,714
2017082321,15,15,511
2017082421,11,10,251
2017082521,11,11,283
2017082621,5,5,203
2017082721,18,13,867
2017082821,10,10,378
2017082921,19,16,306
2017083021,29,29,1008
2017083121,17,18,345
2017090121,12,12,449
2017090221,7,6,234
2017090321,18,18,457
2017090421,17,18,330
2017090521,26,26,788
2017090621,18,17,700
2017090721,13,12,418
2017090821,21,21,468
2017090921,11,12,348
2017091021,12,11,244
2017091121,16,13,645
2017091221,11,10,214
2017091321,9,9,164
2017091421,12,12,341
2017091521,11,11,222
2017091621,7,6,113
2017091721,13,13,304
2017091821,4,2,163
2017091921,4,4,113
2017092021,21,18,594
2017092121,37,35,1140
2017092221,12,12,189
2017092321,16,16,580
2017092421,9,7,114
2017092521,13,13,189
2017092621,15,15,190
2017092721,9,9,122
2017092821,15,15,308
2017092921,11,11,173
2017093021,15,12,194
