Date,Users,Sessions,Total Events
2016081710,37,34,1259
2016081810,39,35,1290
2016081910,19,19,764
2016082010,17,16,655
2016082110,19,16,1260
2016082210,29,28,1130
2016082310,39,38,1639
2016082410,19,15,695
2016082510,16,16,591
2016082610,24,22,324
2016082710,12,10,827
2016082810,11,10,532
2016082910,28,28,995
2016083010,24,23,1232
2016083110,19,17,580
2016090110,13,12,298
2016090210,26,24,1141
2016090310,12,11,358
2016090410,21,19,1162
2016090510,43,37,1761
2016090610,28,27,1343
2016090710,27,24,906
2016090810,21,19,697
2016090910,13,12,410
2016091010,9,7,332
2016091110,10,10,436
2016091210,23,19,766
2016091310,43,40,1755
2016091410,26,22,924
2016091510,15,13,831
2016091610,12,10,216
2016091710,7,6,662
2016091810,18,18,343
2016091910,29,28,1556
2016092010,22,19,638
2016092110,29,24,1192
2016092210,28,26,1178
2016092310,18,16,878
2016092410,17,17,989
2016092510,12,12,430
2016092610,17,18,234
2016092710,28,27,1013
2016092810,19,19,626
2016092910,16,13,516
2016093010,21,21,843
2016100110,15,15,682
2016100210,30,29,2334
2016100310,67,60,3328
2016100410,23,23,1045
2016100510,22,22,935
2016100610,22,18,1034
2016100710,21,18,990
2016100810,12,10,390
2016100910,15,13,952
2016101010,19,16,943
2016101110,26,24,896
2016101210,16,16,1348
2016101310,34,30,1751
2016101410,133,113,5875
2016101510,56,54,2948
2016101610,93,86,5299
2016101710,93,86,6435
2016101810,38,32,2071
2016101910,29,28,1712
2016102010,28,28,1438
2016102110,18,17,1067
2016102210,23,19,550
2016102310,18,19,1917
2016102410,34,29,1628
2016102510,11,9,220
2016102610,24,22,1018
2016102710,52,51,3857
2016102810,111,104,6425
2016102910,50,47,1772
2016103010,74,69,4254
2016103110,83,78,3897
2016110110,104,91,5090
2016110210,34,32,1801
2016110310,39,35,1609
2016110410,26,24,1083
2016110510,24,24,1567
2016110610,22,22,1293
2016110710,23,21,1118
2016110810,28,26,762
2016110910,22,22,510
2016111010,23,21,1331
2016111110,21,21,725
2016111210,18,18,715
2016111310,17,16,234
2016111410,37,32,1256
2016111510,44,41,2009
2016111610,122,117,6226
2016111710,66,57,4071
2016111810,49,41,2956
2016111910,97,91,7170
2016112010,233,227,11378
2016112110,127,112,8390
2016112210,83,74,4875
2016112310,261,245,15785
2016112410,72,67,3890
2016112510,63,61,3233
2016112610,112,106,6078
2016112710,307,279,18516
2016112810,140,125,10099
2016112910,77,72,3927
2016113010,97,89,6353
2016120110,78,67,4920
2016120210,46,39,2162
2016120310,44,44,2365
2016120410,45,43,2214
2016120510,77,69,6091
2016120610,106,99,8949
2016120710,124,116,7381
2016120810,308,285,21922
2016120910,309,285,14555
2016121010,233,216,13939
2016121110,124,119,7246
2016121210,121,104,9048
2016121310,112,100,6712
2016121410,181,170,12591
2016121510,332,296,25140
2016121610,224,205,15361
2016121710,133,121,8237
2016121810,91,86,6481
2016121910,188,175,10194
2016122010,118,107,5613
2016122110,79,77,3651
2016122210,116,105,6312
2016122310,427,393,29440
2016122410,296,268,22109
2016122510,118,105,6531
2016122610,160,146,8280
2016122710,151,133,7642
2016122810,132,121,7224
2016122910,86,82,3097
2016123010,88,80,4090
2016123110,86,82,4468
2017010110,136,130,8889
2017010210,475,447,29203
2017010310,477,440,33475
2017010410,613,539,44590
2017010510,507,462,34938
2017010610,314,280,17502
2017010710,475,418,40152
2017010810,501,459,38360
2017010910,634,587,42986
2017011010,801,736,62762
2017011110,768,693,59629
2017011210,783,712,48779
2017011310,351,325,22644
2017011410,189,178,14222
2017011510,153,134,9273
2017011610,158,146,9057
2017011710,186,174,10412
2017011810,329,301,22072
2017011910,583,527,40989
2017012010,599,564,36916
2017012110,371,335,23995
2017012210,991,919,48708
2017012310,648,600,40762
2017012410,269,242,14876
2017012510,172,151,9749
2017012610,155,141,7601
2017012710,129,118,6788
2017012810,86,79,4846
2017012910,85,78,3901
2017013010,97,85,4094
2017013110,122,113,6318
2017020110,142,134,6636
2017020210,225,208,12375
2017020310,370,353,23693
2017020410,163,155,9689
2017020510,128,125,6667
2017020610,323,298,18862
2017020710,368,340,23028
2017020810,280,267,14104
2017020910,308,280,16055
2017021010,368,334,19532
2017021110,246,220,12686
2017021210,155,144,7109
2017021310,202,190,9009
2017021410,145,136,6651
2017021510,166,153,7796
2017021610,269,257,12185
2017021710,352,323,22841
2017021810,185,177,12422
2017021910,233,222,11340
2017022010,404,370,27941
2017022110,518,460,33419
2017022210,436,391,26964
2017022310,362,328,25019
2017022410,201,186,11374
2017022510,198,183,11307
2017022610,104,97,6978
2017022710,220,205,13315
2017022810,138,125,7438
2017030110,105,99,4809
2017030210,79,80,3782
2017030310,83,79,3751
2017030410,100,90,5322
2017030510,395,371,26076
2017030610,488,444,32519
2017030710,206,192,11806
2017030810,107,99,4926
2017030910,85,79,3132
2017031010,99,93,3715
2017031110,40,39,1633
2017031210,54,51,2264
2017031310,88,83,4134
2017031410,66,58,3081
2017031510,68,66,1942
2017031610,63,61,3041
2017031710,55,54,2495
2017031810,43,40,2359
2017031910,51,50,2602
2017032010,67,65,3121
2017032110,175,167,9248
2017032210,162,158,8309
2017032310,80,78,3771
2017032410,253,230,13343
2017032510,96,85,4925
2017032610,72,63,3193
2017032710,134,121,5922
2017032810,72,66,3052
2017032910,46,43,1979
2017033010,181,168,8163
2017033110,80,76,4455
2017040110,39,33,1210
2017040210,28,26,1517
2017040310,56,52,2667
2017040410,56,51,2945
2017040510,50,47,1472
2017040610,122,113,5122
2017040710,237,214,12358
2017040810,211,198,10741
2017040910,82,76,3881
2017041010,74,72,3076
2017041110,71,63,2907
2017041210,57,49,2537
2017041310,170,158,7885
2017041410,129,118,5678
2017041510,41,39,1438
2017041610,30,30,1291
2017041710,86,80,4190
2017041810,108,100,4335
2017041910,51,54,1945
2017042010,69,66,3944
2017042110,61,61,2910
2017042210,47,44,1560
2017042310,29,29,906
2017042410,93,86,4542
2017042510,74,69,3524
2017042610,62,58,3652
2017042710,45,44,1089
2017042810,47,40,2134
2017042910,37,35,2683
2017043010,29,28,1863
2017050110,52,46,1834
2017050210,24,21,1420
2017050310,38,35,1682
2017050410,49,44,1078
2017050510,35,33,1482
2017050610,24,24,1282
2017050710,77,72,3281
2017050810,50,46,2409
2017050910,34,33,1264
2017051010,29,27,1497
2017051110,35,34,1277
2017051210,38,37,1650
2017051310,24,23,1159
2017051410,32,30,1403
2017051510,52,45,1940
2017051610,68,63,3297
2017051710,56,52,1914
2017051810,65,60,3258
2017051910,69,67,3645
2017052010,32,30,1052
2017052110,18,18,614
2017052210,47,40,1521
2017052310,41,38,1382
2017052410,37,35,1209
2017052510,62,58,1576
2017052610,39,38,1234
2017052710,29,28,1363
2017052810,18,18,423
2017052910,30,28,911
2017053010,41,39,1089
2017053110,43,41,1543
2017060110,29,27,1014
2017060210,33,30,1325
2017060310,17,15,703
2017060410,17,18,761
2017060510,28,26,672
2017060610,38,34,711
2017060710,27,28,990
2017060810,41,38,1435
2017060910,41,41,1410
2017061010,26,23,963
2017061110,49,46,2202
2017061210,96,89,5115
2017061310,44,38,2490
2017061410,32,30,811
2017061510,34,32,1247
2017061610,38,35,1174
2017061710,13,13,369
2017061810,24,24,628
2017061910,50,47,2373
2017062010,33,28,896
2017062110,35,32,1288
2017062210,35,35,1142
2017062310,40,39,1162
2017062410,15,13,513
2017062510,21,22,1114
2017062610,34,30,1771
2017062710,27,23,550
2017062810,34,30,1417
2017062910,29,28,746
2017063010,28,27,682
2017070110,24,24,727
2017070210,21,19,1003
2017070310,32,32,754
2017070410,33,29,845
2017070510,43,39,1838
2017070610,39,37,767
2017070710,30,26,1047
2017070810,26,24,1243
2017070910,18,17,397
2017071010,28,26,805
2017071110,125,114,5368
2017071210,55,52,2600
2017071310,24,22,711
2017071410,26,23,999
2017071510,30,28,1086
2017071610,19,19,985
2017071710,34,29,700
2017071810,35,34,978
2017071910,43,39,1726
2017072010,33,27,811
2017072110,34,33,678
2017072210,27,24,1665
2017072310,22,23,757
2017072410,46,45,1560
2017072510,32,30,1095
2017072610,27,26,983
2017072710,23,22,459
2017072810,32,29,1086
2017072910,15,15,567
2017073010,21,18,869
2017073110,28,27,1168
2017080110,32,30,900
2017080210,29,27,1330
2017080310,30,30,1067
2017080410,35,29,1902
2017080510,17,17,636
2017080610,23,22,801
2017080710,34,30,935
2017080810,27,22,1304
2017080910,26,26,821
2017081010,19,18,520
2017081110,22,22,829
2017081210,21,21,832
2017081310,21,19,1133
2017081410,26,21,706
2017081510,19,19,994
2017081610,33,26,1207
2017081710,32,32,1414
2017081810,58,52,2910
2017081910,35,30,2078
2017082010,57,56,3122
2017082110,104,84,7712
2017082210,44,39,1579
2017082310,35,32,1259
2017082410,34,28,1040
2017082510,39,38,1185
2017082610,16,15,742
2017082710,15,15,529
2017082810,34,33,916
2017082910,28,27,899
2017083010,39,35,1445
2017083110,43,37,1245
2017090110,46,40,1668
2017090210,29,27,839
2017090310,30,28,1509
2017090410,38,35,1886
2017090510,57,51,2349
2017090610,50,46,3585
2017090710,60,56,2222
2017090810,49,43,2006
2017090910,27,27,1169
2017091010,16,16,145
2017091110,43,34,1303
2017091210,39,37,1427
2017091310,38,37,1506
2017091410,33,33,1018
2017091510,41,34,1315
2017091610,16,15,1108
2017091710,16,15,652
2017091810,44,38,1846
2017091910,46,39,2036
2017092010,46,41,2047
2017092110,101,96,5133
2017092210,84,78,3799
2017092310,26,23,1481
2017092410,28,26,1182
2017092510,35,32,1221
2017092610,37,35,1930
2017092710,35,33,921
2017092810,43,39,1126
2017092910,28,24,1314
2017093010,23,23,1223
