Date,Users,Sessions,Total Events
2016082411,34,35,1246
2016082511,24,24,840
2016082611,18,18,606
2016082711,13,13,746
2016082811,11,11,283
2016082911,16,16,435
2016083011,22,16,848
2016083111,35,33,1047
2016090111,13,12,720
2016090211,21,19,778
2016090311,26,24,637
2016090411,21,18,932
2016090511,40,35,1670
2016090611,32,28,1382
2016090711,16,15,1034
2016090811,15,15,531
2016090911,21,19,703
2016091011,15,12,363
2016091111,12,11,227
2016091211,24,21,840
2016091311,29,28,1570
2016091411,22,21,515
2016091511,24,22,1903
2016091611,13,13,1175
2016091711,16,16,708
2016091811,12,11,273
2016091911,18,17,559
2016092011,18,15,805
2016092111,19,19,792
2016092211,16,15,611
2016092311,22,19,1168
2016092411,10,10,334
2016092511,7,7,485
2016092611,16,15,837
2016092711,19,18,939
2016092811,15,15,1133
2016092911,18,19,392
2016093011,7,6,302
2016100111,5,5,212
2016100211,18,17,1005
2016100311,65,60,4112
2016100411,32,30,1780
2016100511,23,22,1145
2016100611,24,23,1246
2016100711,17,15,827
2016100811,12,12,628
2016100911,11,11,402
2016101011,29,28,1189
2016101111,21,19,906
2016101211,19,19,992
2016101311,41,41,2766
2016101411,121,110,6146
2016101511,46,43,2576
2016101611,69,63,3085
2016101711,86,78,4304
2016101811,35,35,1442
2016101911,30,27,1495
2016102011,22,22,936
2016102111,22,22,745
2016102211,15,13,885
2016102311,11,11,270
2016102411,57,51,2554
2016102511,10,9,464
2016102611,21,19,577
2016102711,63,57,3926
2016102811,69,65,3230
2016102911,34,34,1584
2016103011,93,88,5619
2016103111,94,90,4760
2016110111,69,62,2934
2016110211,30,29,2015
2016110311,37,34,1456
2016110411,24,21,1224
2016110511,15,13,1098
2016110611,22,22,1075
2016110711,24,24,972
2016110811,28,26,1061
2016110911,16,13,402
2016111011,16,16,511
2016111111,21,21,1572
2016111211,15,13,364
2016111311,12,11,475
2016111411,32,30,1417
2016111511,38,38,2571
2016111611,88,82,4792
2016111711,63,57,4446
2016111811,49,44,2466
2016111911,134,128,8467
2016112011,217,191,12796
2016112111,97,94,4691
2016112211,62,58,3343
2016112311,218,195,11490
2016112411,73,66,3795
2016112511,60,55,3279
2016112611,124,116,7722
2016112711,251,230,16567
2016112811,125,117,8250
2016112911,93,86,6079
2016113011,96,88,5453
2016120111,76,71,2996
2016120211,67,65,2941
2016120311,29,30,1292
2016120411,43,40,2647
2016120511,91,86,6275
2016120611,94,94,6895
2016120711,102,89,6913
2016120811,251,228,17888
2016120911,265,251,13950
2016121011,192,172,12377
2016121111,105,90,5474
2016121211,113,110,5650
2016121311,95,86,4988
2016121411,178,160,14015
2016121511,259,237,15010
2016121611,211,185,12653
2016121711,106,101,7536
2016121811,65,60,4319
2016121911,136,123,6944
2016122011,97,91,5742
2016122111,140,136,8847
2016122211,93,84,4278
2016122311,410,373,30547
2016122411,225,200,15333
2016122511,101,94,5582
2016122611,123,108,7509
2016122711,129,116,9480
2016122811,101,93,4285
2016122911,85,79,3595
2016123011,83,76,3137
2016123111,80,72,4272
2017010111,133,122,9399
2017010211,438,403,31660
2017010311,452,419,31425
2017010411,593,529,44048
2017010511,465,438,29097
2017010611,233,217,13367
2017010711,459,415,34754
2017010811,477,432,30576
2017010911,548,493,42245
2017011011,746,670,54760
2017011111,756,677,56201
2017011211,712,660,44865
2017011311,371,341,21956
2017011411,161,151,10803
2017011511,144,128,9250
2017011611,135,129,8540
2017011711,161,149,7427
2017011811,363,331,24036
2017011911,549,488,40051
2017012011,583,518,34642
2017012111,264,229,17650
2017012211,760,700,36699
2017012311,468,431,30794
2017012411,237,225,11754
2017012511,163,157,9494
2017012611,139,127,8271
2017012711,102,90,4653
2017012811,68,62,4783
2017012911,62,57,3161
2017013011,100,93,4871
2017013111,135,125,6386
2017020111,102,95,4607
2017020211,202,181,9209
2017020311,315,280,19404
2017020411,138,132,8881
2017020511,100,94,7145
2017020611,285,265,19033
2017020711,295,274,19308
2017020811,224,201,15138
2017020911,337,312,20545
2017021011,402,380,23911
2017021111,203,196,10537
2017021211,114,101,4410
2017021311,160,145,7766
2017021411,112,102,5876
2017021511,166,149,9312
2017021611,224,208,11650
2017021711,347,323,17034
2017021811,164,144,9087
2017021911,181,168,9625
2017022011,357,326,19958
2017022111,420,376,30650
2017022211,373,329,21976
2017022311,358,314,20149
2017022411,188,172,11548
2017022511,157,141,10114
2017022611,108,100,6024
2017022711,169,157,10551
2017022811,132,123,6329
2017030111,96,95,4988
2017030211,78,74,3041
2017030311,62,54,2397
2017030411,85,82,5005
2017030511,374,339,23832
2017030611,424,382,25251
2017030711,184,173,10405
2017030811,93,85,4765
2017030911,80,79,3579
2017031011,80,79,3714
2017031111,41,40,1773
2017031211,46,46,1963
2017031311,65,54,2088
2017031411,60,56,2300
2017031511,54,51,3071
2017031611,67,63,3111
2017031711,57,54,2183
2017031811,39,38,2442
2017031911,39,38,1436
2017032011,72,71,3374
2017032111,145,136,6492
2017032211,198,192,9882
2017032311,56,54,2417
2017032411,198,185,11534
2017032511,65,61,2286
2017032611,66,66,2440
2017032711,94,88,3376
2017032811,55,54,1777
2017032911,45,43,2448
2017033011,155,149,7118
2017033111,63,58,3338
2017040111,33,33,1371
2017040211,46,45,2415
2017040311,47,46,1528
2017040411,37,30,984
2017040511,43,39,1730
2017040611,99,90,4065
2017040711,227,211,10078
2017040811,146,135,6392
2017040911,43,40,2470
2017041011,69,62,2362
2017041111,82,76,3294
2017041211,77,73,3776
2017041311,140,130,6503
2017041411,89,80,3382
2017041511,44,41,1189
2017041611,45,43,1776
2017041711,89,83,3421
2017041811,74,72,2836
2017041911,46,44,1517
2017042011,52,49,2130
2017042111,40,38,2002
2017042211,34,30,1494
2017042311,32,29,1242
2017042411,91,86,3522
2017042511,77,69,3063
2017042611,72,67,2571
2017042711,44,40,1532
2017042811,38,38,1728
2017042911,29,27,1532
2017043011,24,23,926
2017050111,61,56,2408
2017050211,38,34,1864
2017050311,43,38,1662
2017050411,49,49,2345
2017050511,39,40,1332
2017050611,27,27,1184
2017050711,46,43,1964
2017050811,35,29,785
2017050911,35,34,1463
2017051011,27,22,795
2017051111,35,32,1282
2017051211,47,46,2274
2017051311,27,23,891
2017051411,19,19,739
2017051511,38,37,973
2017051611,44,37,1778
2017051711,57,56,2587
2017051811,56,52,4441
2017051911,45,44,2332
2017052011,29,26,1408
2017052111,15,13,597
2017052211,41,39,1146
2017052311,39,35,1650
2017052411,44,41,1556
2017052511,60,55,1438
2017052611,40,39,1682
2017052711,21,19,997
2017052811,22,22,434
2017052911,32,28,1605
2017053011,29,27,756
2017053111,46,44,1832
2017060111,24,23,829
2017060211,34,34,1346
2017060311,13,12,321
2017060411,28,26,642
2017060511,26,26,1316
2017060611,21,19,667
2017060711,30,27,1381
2017060811,51,50,1677
2017060911,34,33,676
2017061011,17,17,755
2017061111,56,54,3557
2017061211,90,84,3886
2017061311,38,33,1481
2017061411,28,26,634
2017061511,26,22,1238
2017061611,32,28,1262
2017061711,23,23,1020
2017061811,24,23,729
2017061911,46,45,1855
2017062011,34,33,1254
2017062111,35,34,1195
2017062211,43,43,2047
2017062311,26,23,933
2017062411,27,24,1006
2017062511,23,21,1067
2017062611,32,29,1654
2017062711,40,40,1159
2017062811,35,34,694
2017062911,34,34,1111
2017063011,34,30,1248
2017070111,21,19,516
2017070211,22,21,972
2017070311,22,18,531
2017070411,28,26,1407
2017070511,37,37,979
2017070611,43,35,1431
2017070711,30,30,1292
2017070811,24,24,538
2017070911,28,28,732
2017071011,30,29,813
2017071111,113,97,4142
2017071211,57,55,2031
2017071311,41,35,1387
2017071411,29,29,941
2017071511,13,10,448
2017071611,24,23,775
2017071711,33,33,1154
2017071811,33,34,1193
2017071911,45,39,1851
2017072011,39,38,1241
2017072111,29,29,908
2017072211,19,17,939
2017072311,26,26,896
2017072411,29,28,648
2017072511,22,22,497
2017072611,35,33,1316
2017072711,22,21,586
2017072811,35,34,1389
2017072911,16,15,610
2017073011,15,15,555
2017073111,33,30,1059
2017080111,26,26,804
2017080211,43,39,1404
2017080311,38,35,1450
2017080411,33,30,900
2017080511,17,16,538
2017080611,16,13,801
2017080711,23,21,1137
2017080811,33,34,1568
2017080911,34,34,1304
2017081011,27,26,2185
2017081111,29,30,1198
2017081211,15,15,666
2017081311,21,21,906
2017081411,21,21,578
2017081511,27,23,994
2017081611,34,30,1270
2017081711,45,44,1923
2017081811,62,55,2982
2017081911,49,45,2030
2017082011,37,32,1897
2017082111,134,113,15416
2017082211,40,38,1361
2017082311,38,34,1102
2017082411,33,30,706
2017082511,37,33,1385
2017082611,27,24,1243
2017082711,30,27,872
2017082811,33,34,1480
2017082911,29,28,1182
2017083011,47,34,2386
2017083111,52,47,1554
2017090111,39,35,1392
2017090211,24,22,1036
2017090311,32,26,1298
2017090411,61,54,3932
2017090511,50,43,2158
2017090611,54,49,4185
2017090711,61,52,3053
2017090811,56,55,2260
2017090911,29,24,895
2017091011,17,17,867
2017091111,40,37,1290
2017091211,45,43,1655
2017091311,26,24,1472
2017091411,41,39,2030
2017091511,44,40,1947
2017091611,28,28,1266
2017091711,21,22,854
2017091811,32,32,923
2017091911,38,35,1559
2017092011,46,46,2366
2017092111,108,100,5696
2017092211,66,57,2543
2017092311,26,24,1331
2017092411,19,17,1120
2017092511,26,21,958
2017092611,29,26,1688
2017092711,52,51,2696
2017092811,33,29,950
2017092911,37,32,1033
2017093011,13,11,460
