Date,Users,Sessions,Total Events
2017041816,52,50,1562
2017041916,39,38,2143
2017042016,41,35,1958
2017042116,47,45,1740
2017042216,23,26,1001
2017042316,27,26,877
2017042416,60,58,3121
2017042516,50,46,2448
2017042616,51,52,2738
2017042716,47,47,2163
2017042816,41,40,2146
2017042916,22,19,946
2017043016,15,15,289
2017050116,44,43,1047
2017050216,38,35,1260
2017050316,38,35,1396
2017050416,34,32,1567
2017050516,40,39,1133
2017050616,82,76,4127
2017050716,33,30,877
2017050816,37,34,1706
2017050916,37,34,1275
2017051016,45,44,1008
2017051116,34,29,1363
2017051216,73,68,3616
2017051316,19,19,796
2017051416,26,24,986
2017051516,39,39,1525
2017051616,54,51,2605
2017051716,80,73,2965
2017051816,51,50,2343
2017051916,78,69,3169
2017052016,19,18,1018
2017052116,17,17,794
2017052216,47,41,1575
2017052316,38,34,509
2017052416,41,40,1385
2017052516,67,68,1575
2017052616,50,41,2467
2017052716,13,13,479
2017052816,15,15,761
2017052916,22,22,865
2017053016,39,37,706
2017053116,22,23,967
2017060116,29,27,984
2017060216,33,33,955
2017060316,16,15,248
2017060416,16,16,1516
2017060516,24,22,841
2017060616,24,23,1186
2017060716,40,38,1301
2017060816,34,35,1268
2017060916,56,51,1489
2017061016,30,28,1420
2017061116,52,51,1959
2017061216,60,54,2409
2017061316,38,33,1210
2017061416,23,21,564
2017061516,32,30,1285
2017061616,39,38,771
2017061716,13,10,275
2017061816,47,44,1417
2017061916,40,35,1330
2017062016,38,37,1207
2017062116,33,30,1575
2017062216,34,35,1927
2017062316,54,51,1762
2017062416,27,24,1519
2017062516,17,17,1407
2017062616,46,45,1142
2017062716,40,38,1111
2017062816,23,22,913
2017062916,30,29,527
2017063016,44,40,1974
2017070116,12,11,613
2017070216,30,30,1516
2017070316,44,43,1825
2017070416,26,22,854
2017070516,46,45,1366
2017070616,55,51,1286
2017070716,45,46,2255
2017070816,23,21,1717
2017070916,26,24,1042
2017071016,150,134,5631
2017071116,161,136,6309
2017071216,58,55,1577
2017071316,38,37,1148
2017071416,61,60,1923
2017071516,15,15,431
2017071616,18,17,698
2017071716,35,33,1202
2017071816,51,45,1972
2017071916,57,54,2220
2017072016,47,44,2026
2017072116,30,27,1653
2017072216,16,15,675
2017072316,24,23,1208
2017072416,45,43,1291
2017072516,49,46,1438
2017072616,28,22,926
2017072716,39,40,1427
2017072816,30,28,950
2017072916,28,29,1856
2017073016,21,19,835
2017073116,22,19,1040
2017080116,47,44,2031
2017080216,57,57,3233
2017080316,56,50,2281
2017080416,32,28,689
2017080516,18,18,815
2017080616,26,24,941
2017080716,40,38,1582
2017080816,32,29,1436
2017080916,39,40,1896
2017081016,38,34,1616
2017081116,33,28,1197
2017081216,15,13,434
2017081316,23,22,1024
2017081416,22,21,1388
2017081516,33,33,1347
2017081616,26,21,950
2017081716,58,49,2263
2017081816,62,57,2913
2017081916,50,45,3540
2017082016,43,41,2476
2017082116,104,94,6795
2017082216,71,68,3842
2017082316,41,40,1808
2017082416,39,37,1606
2017082516,35,35,1232
2017082616,22,19,768
2017082716,26,24,2051
2017082816,34,34,877
2017082916,39,38,1123
2017083016,40,35,1508
2017083116,44,41,1564
2017090116,49,44,2736
2017090216,32,30,1584
2017090316,40,40,2088
2017090416,61,58,2447
2017090516,68,63,3206
2017090616,47,44,2781
2017090716,60,55,3059
2017090816,56,50,3115
2017090916,23,21,1235
2017091016,15,12,631
2017091116,50,41,2326
2017091216,57,54,2929
2017091316,44,39,1182
2017091416,44,44,1741
2017091516,35,34,1069
2017091616,27,23,1102
2017091716,23,22,1029
2017091816,33,32,1709
2017091916,47,47,2417
2017092016,38,35,1338
2017092116,155,150,8984
2017092216,66,58,2643
2017092316,13,12,442
2017092416,19,17,1236
2017092516,40,39,1586
2017092616,41,37,1049
2017092716,35,34,1469
2017092816,37,35,1040
2017092916,34,33,1516
2017093016,16,16,395
