Date,Users,Sessions,Total Events
2016060402,1,1,4
2016060502,1,1,9
2016060702,2,2,9
2016060902,1,1,9
2016061002,1,0,40
2016061102,2,2,23
2016061402,1,1,11
2016061602,2,2,6
2016061702,6,6,71
2016062102,1,1,2
2016062202,4,4,132
2016062402,1,1,2
2016062502,1,1,4
2016062802,1,1,23
2016062902,4,4,32
2016063002,1,1,47
2016070302,4,4,58
2016070402,1,1,18
2016070502,1,1,4
2016070602,1,1,121
2016070802,1,1,4
2016070902,1,1,66
2016071302,2,2,18
2016071602,2,2,11
2016071802,2,2,9
2016072102,2,2,97
2016072202,1,1,134
2016072502,1,1,21
2016072602,2,2,235
2016072702,1,1,2
2016072802,1,1,84
2016073002,1,1,4
2016080102,1,1,39
2016080202,1,1,2
2016080302,1,1,19
2016080702,4,4,129
2016080802,4,4,280
2016080902,2,1,192
2016081002,1,1,16
2016081202,2,2,47
2016081602,1,1,4
2016081702,1,1,138
2016081802,1,1,50
2016081902,1,1,55
2016082002,1,1,24
2016082302,2,2,44
2016082402,1,1,23
2016082502,1,1,7
2016083002,1,1,93
2016083102,1,1,52
2016090102,1,1,124
2016090302,2,2,22
2016090402,2,2,6
2016090502,2,2,10
2016090702,1,1,4
2016090802,1,1,73
2016091002,1,1,1
2016091202,4,4,21
2016091402,2,1,104
2016091802,1,1,7
2016091902,1,1,56
2016092102,2,2,38
2016092202,1,1,2
2016092402,2,2,138
2016092502,1,1,4
2016092602,4,4,46
2016092702,2,2,32
2016092802,2,2,175
2016093002,1,1,5
2016100202,1,0,10
2016100302,2,1,177
2016100402,2,2,38
2016100502,2,1,140
2016100602,6,6,229
2016100702,2,2,62
2016100902,1,1,54
2016101102,4,2,77
2016101202,2,2,58
2016101302,1,1,324
2016101402,2,2,132
2016101502,5,5,83
2016101602,5,4,128
2016101702,9,7,95
2016101802,2,1,44
2016101902,6,7,220
2016102202,1,1,4
2016102402,1,1,200
2016102602,2,2,6
2016102702,1,1,6
2016102802,5,4,328
2016102902,1,1,7
2016103002,2,2,19
2016103102,15,15,446
2016110102,4,4,216
2016110202,1,1,2
2016110302,2,2,82
2016110502,1,1,41
2016110602,1,1,28
2016110902,1,1,2
2016111102,1,1,4
2016111402,1,1,4
2016111502,1,1,4
2016111602,2,2,10
2016111902,1,1,21
2016112002,11,10,514
2016112102,11,11,423
2016112202,4,2,184
2016112302,17,15,1832
2016112402,5,4,511
2016112502,4,4,39
2016112602,2,2,223
2016112702,37,35,1807
2016112802,12,10,773
2016112902,2,2,71
2016113002,4,4,123
2016120102,2,2,15
2016120202,4,4,188
2016120302,2,2,77
2016120502,1,1,2
2016120602,2,2,77
2016120702,11,11,399
2016120802,23,23,1346
2016120902,9,9,374
2016121002,4,1,54
2016121102,13,12,502
2016121202,7,7,114
2016121302,4,4,188
2016121402,11,11,894
2016121502,7,6,720
2016121602,22,22,700
2016121702,9,9,597
2016121802,7,6,140
2016121902,2,2,157
2016122002,4,4,62
2016122102,7,7,313
2016122202,6,6,505
2016122302,17,16,549
2016122402,19,19,765
2016122502,15,15,307
2016122602,11,11,315
2016122702,7,6,168
2016122802,10,10,104
2016122902,6,6,272
2016123002,4,4,130
2016123102,4,2,97
2017010102,10,10,930
2017010202,27,23,1297
2017010302,23,18,1908
2017010402,34,32,3130
2017010502,35,32,2679
2017010602,10,9,442
2017010702,12,9,331
2017010802,33,30,2349
2017010902,33,30,1631
2017011002,39,34,3077
2017011102,63,51,4081
2017011202,38,33,2171
2017011302,17,18,617
2017011402,13,13,267
2017011502,9,9,142
2017011602,6,5,47
2017011702,9,7,992
2017011802,17,16,732
2017011902,24,22,1519
2017012002,27,23,1502
2017012102,10,9,627
2017012202,34,34,2070
2017012302,37,35,2980
2017012402,21,19,896
2017012502,4,5,225
2017012602,10,9,449
2017012702,1,1,18
2017012802,2,2,264
2017012902,2,2,83
2017013002,5,5,51
2017013102,5,5,234
2017020102,2,2,35
2017020202,9,9,283
2017020302,9,7,275
2017020402,11,9,829
2017020502,9,9,497
2017020602,15,15,488
2017020702,17,16,631
2017020802,6,6,459
2017020902,12,12,491
2017021002,21,19,1279
2017021102,19,18,676
2017021202,10,9,206
2017021302,11,10,605
2017021402,7,7,323
2017021502,5,6,43
2017021602,16,16,499
2017021702,10,12,244
2017021802,17,17,2082
2017021902,11,11,331
2017022002,21,21,1036
2017022102,30,29,2043
2017022202,30,29,1409
2017022302,18,16,1046
2017022402,4,4,228
2017022502,7,7,340
2017022602,7,7,114
2017022702,13,13,704
2017022802,7,6,278
2017030102,5,4,151
2017030202,1,1,167
2017030302,1,1,12
2017030402,7,6,460
2017030502,32,32,2400
2017030602,16,15,1006
2017030702,4,4,798
2017030802,5,5,61
2017030902,2,2,192
2017031002,7,6,314
2017031102,4,4,179
2017031302,2,2,7
2017031402,1,1,2
2017031502,5,5,296
2017031602,2,2,86
2017031702,4,2,100
2017031802,2,2,9
2017031902,2,2,6
2017032002,1,1,86
2017032102,1,1,101
2017032202,4,4,117
2017032302,4,4,347
2017032402,5,5,95
2017032502,6,6,453
2017032602,1,1,2
2017032702,9,7,311
2017032802,6,6,206
2017032902,4,4,113
2017033002,6,6,419
2017033102,2,2,23
2017040102,2,2,46
2017040202,1,1,28
2017040302,2,1,18
2017040402,2,2,155
2017040502,6,6,128
2017040602,2,1,19
2017040702,16,15,408
2017040802,17,17,999
2017040902,2,2,43
2017041002,7,7,235
2017041102,4,4,24
2017041202,4,4,40
2017041302,5,5,108
2017041402,5,5,240
2017041502,1,0,17
2017041602,4,4,10
2017041702,2,2,24
2017041802,1,1,234
2017041902,4,2,65
2017042002,5,5,63
2017042102,4,4,255
2017042202,2,2,9
2017042302,7,7,50
2017042402,1,1,5
2017042502,5,5,122
2017042602,2,2,62
2017042702,4,4,26
2017042802,2,2,7
2017042902,2,2,19
2017043002,2,2,116
2017050202,1,1,57
2017050402,1,1,17
2017050502,2,1,50
2017050602,4,4,146
2017050702,10,12,352
2017050802,1,1,10
2017050902,1,1,1
2017051002,1,1,5
2017051102,1,1,32
2017051202,2,2,72
2017051302,6,6,52
2017051402,1,1,16
2017051502,2,1,6
2017051602,1,1,30
2017051702,5,5,459
2017051802,4,4,72
2017052002,5,5,283
2017052102,2,1,90
2017052302,1,1,5
2017052402,2,2,49
2017052502,6,7,35
2017052602,1,1,4
2017052702,1,1,11
2017052802,1,1,6
2017053002,2,2,29
2017053102,1,1,6
2017060102,2,4,24
2017060302,1,1,2
2017060502,2,2,127
2017060702,2,2,16
2017060802,2,2,19
2017060902,1,1,12
2017061002,5,5,24
2017061102,2,4,33
2017061202,5,5,121
2017061402,1,1,47
2017061602,1,0,4
2017061702,4,4,84
2017061802,1,1,17
2017061902,2,2,10
2017062002,1,1,16
2017062102,1,1,132
2017062202,2,2,7
2017062302,5,5,22
2017062402,2,2,71
2017062502,1,1,17
2017062602,1,1,16
2017062802,1,1,5
2017063002,1,1,175
2017070102,1,1,114
2017070202,1,1,63
2017070302,1,1,5
2017070402,5,5,32
2017070602,2,1,41
2017070702,6,5,34
2017070802,1,1,46
2017070902,9,9,67
2017071102,5,5,34
2017071202,2,2,10
2017071302,1,1,4
2017071502,2,2,7
2017071702,1,1,7
2017071802,1,1,21
2017072002,4,4,11
2017072102,1,1,84
2017072202,4,4,50
2017072302,1,1,140
2017072402,5,5,17
2017072502,2,2,60
2017072602,1,1,2
2017073102,1,0,108
2017080102,1,1,15
2017080202,1,1,4
2017080502,4,2,6
2017080602,1,1,4
2017080702,1,1,45
2017080802,2,2,11
2017081102,4,4,26
2017081402,4,4,211
2017081602,1,1,41
2017081702,1,1,2
2017081802,2,1,21
2017081902,2,1,15
2017082102,2,2,99
2017082402,2,2,35
2017082502,1,1,28
2017083002,4,4,11
2017083102,1,1,499
2017090202,1,0,7
2017090302,2,2,33
2017090402,2,2,13
2017090502,1,1,609
2017090702,1,1,2
2017090902,2,2,5
2017091002,2,2,35
2017091102,4,2,17
2017091202,1,1,68
2017091402,1,1,2
2017091802,1,1,149
2017091902,4,2,320
2017092002,2,2,83
2017092102,5,6,185
2017092202,4,1,23
2017092302,2,2,10
2017092402,1,1,2
2017092602,1,1,16
2017092802,1,1,5
2017092902,2,2,78
2017093002,2,2,6
