Date,Users,Sessions,Total Events
2016010104,2,2,150
2016010204,4,4,40
2016010304,11,10,559
2016010404,12,10,350
2016010504,22,22,602
2016010604,18,16,1274
2016010704,18,19,982
2016010804,9,7,332
2016010904,15,15,613
2016011004,7,7,225
2016011104,1,1,173
2016011204,4,4,127
2016011304,17,17,698
2016011404,13,13,418
2016011504,21,19,781
2016011604,11,11,447
2016011704,4,4,174
2016011804,18,17,689
2016011904,13,15,734
2016012004,4,4,22
2016012104,6,7,39
2016012204,11,10,286
2016012304,15,13,539
2016012404,4,4,97
2016012504,9,9,772
2016012604,5,5,66
2016012704,2,2,9
2016012804,4,4,158
2016012904,11,10,331
2016013004,19,18,710
2016013104,18,16,759
2016020104,17,16,510
2016020204,9,9,247
2016020304,5,4,46
2016020404,10,9,76
2016020504,5,5,520
2016020604,2,2,33
2016020704,2,1,111
2016020804,4,4,11
2016020904,2,2,7
2016021004,9,7,68
2016021104,2,2,6
2016021204,2,2,7
2016021304,2,2,50
2016021604,6,6,69
2016021704,1,1,4
2016021804,24,24,620
2016021904,4,4,68
2016022004,4,2,158
2016022104,1,1,2
2016022204,2,2,46
2016022304,1,1,2
2016022504,1,1,4
2016022604,1,1,16
2016022804,1,1,203
2016022904,4,4,13
2016030104,2,2,15
2016030204,2,1,9
2016030304,2,2,62
2016030404,1,1,26
2016030504,9,7,343
2016030604,19,17,1383
2016030704,32,29,1741
2016030804,4,4,300
2016030904,9,9,224
2016031004,6,5,374
2016031104,9,9,336
2016031204,9,9,505
2016031304,18,18,1251
2016031404,10,9,760
2016031504,5,5,130
2016031604,5,5,336
2016031704,1,1,57
2016031804,2,2,26
2016032004,1,0,4
2016032104,2,2,384
2016032204,5,4,237
2016032304,7,7,308
2016032404,6,6,149
2016032504,5,5,65
2016032604,2,2,163
2016032804,7,9,572
2016032904,11,10,191
2016033004,6,6,190
2016033104,1,1,4
2016040104,4,4,207
2016040204,2,2,57
2016040304,1,1,1
2016040404,4,2,10
2016040504,1,1,19
2016040604,2,2,7
2016040904,1,1,4
2016041004,2,2,15
2016041104,1,1,17
2016041204,1,1,6
2016041304,4,4,10
2016041404,7,7,205
2016041504,2,2,50
2016041604,2,2,157
2016041704,2,2,183
2016041804,2,2,18
2016041904,1,1,97
2016042004,2,2,136
2016042204,2,2,72
2016042304,7,9,368
2016042404,1,1,2
2016042504,4,4,71
2016042604,4,4,180
2016042704,2,2,40
2016042804,5,5,206
2016042904,4,4,11
2016043004,5,5,117
2016050304,1,1,50
2016050504,1,1,71
2016050604,4,4,110
2016050704,4,4,28
2016050804,1,1,21
2016051004,5,5,41
2016051304,4,4,273
2016051504,2,2,35
2016051804,1,1,72
2016052004,1,1,30
2016052104,9,7,180
2016052404,4,4,147
2016052504,2,1,142
2016052604,7,7,37
2016052704,1,1,2
2016052804,4,4,37
2016052904,1,1,4
2016053004,5,4,493
2016053104,2,2,35
2016060204,4,4,49
2016060404,2,2,6
2016060504,4,4,96
2016060904,1,1,11
2016061004,1,1,4
2016061104,2,2,146
2016061204,1,1,47
2016061404,1,1,10
2016061804,4,2,141
2016062104,2,2,6
2016062204,1,1,43
2016062304,1,1,117
2016062404,1,1,38
2016062504,1,1,49
2016062704,2,2,26
2016062804,1,1,4
2016062904,6,6,19
2016070104,1,1,15
2016070304,2,2,18
2016070404,1,1,2
2016070504,4,4,93
2016070604,1,1,16
2016070704,2,2,157
2016070804,1,1,4
2016071204,1,1,4
2016071304,4,4,74
2016071604,1,1,86
2016071804,1,1,2
2016071904,2,2,76
2016072004,1,1,2
2016072104,2,4,118
2016072204,1,1,4
2016072404,1,1,10
2016072604,1,0,91
2016072704,1,1,150
2016073004,2,2,170
2016073104,2,2,39
2016080104,1,1,152
2016080304,2,2,124
2016080504,1,1,24
2016080604,6,6,117
2016080704,2,2,482
2016080904,1,1,21
2016081104,2,1,73
2016081204,2,2,12
2016081304,1,1,4
2016081404,2,2,6
2016081804,5,4,218
2016082004,1,1,76
2016082104,1,1,12
2016082204,4,4,89
2016082304,1,1,312
2016082404,11,11,66
2016082504,4,4,30
2016082804,1,1,13
2016082904,2,2,27
2016083004,1,1,9
2016083104,6,6,78
2016090204,1,1,4
2016090304,2,2,32
2016090404,1,1,4
2016090604,6,6,524
2016090704,2,1,157
