Date,Users,Sessions,Total Events
2016010114,38,35,2036
2016010214,47,46,3413
2016010314,84,74,4495
2016010414,188,173,10302
2016010514,360,335,23048
2016010614,274,255,18140
2016010714,136,122,6339
2016010814,93,88,4149
2016010914,66,65,3085
2016011014,47,45,2207
2016011114,66,65,3040
2016011214,51,50,2777
2016011314,190,180,11706
2016011414,177,158,10265
2016011514,141,128,7241
2016011614,102,97,5800
2016011714,147,139,7366
2016011814,96,91,5752
2016011914,183,169,10162
2016012014,65,60,2706
2016012114,67,62,3646
2016012214,188,169,10450
2016012314,116,106,6902
2016012414,44,44,1828
2016012514,61,54,3385
2016012614,50,47,2803
2016012714,33,34,1388
2016012814,79,76,3195
2016012914,140,133,7196
2016013014,74,71,4592
2016013114,214,197,12818
2016020114,108,99,6419
2016020214,112,110,5501
2016020314,76,67,4399
2016020414,55,54,1682
2016020514,56,50,1878
2016020614,30,27,1549
2016020714,13,15,572
2016020814,23,21,968
2016020914,37,32,1566
2016021014,51,49,1292
2016021114,28,27,1219
2016021214,27,24,1526
2016021314,15,13,306
2016021414,19,19,912
2016021514,23,21,1810
2016021614,30,28,860
2016021714,76,67,3607
2016021814,160,150,10280
2016021914,88,85,4473
2016022014,22,19,773
2016022114,29,27,1488
2016022214,35,30,1361
2016022314,23,19,639
2016022414,21,21,1337
2016022514,26,24,1028
2016022614,24,24,510
2016022714,7,7,284
2016022814,22,21,794
2016022914,18,16,908
2016030114,27,26,1207
2016030214,30,27,1393
2016030314,37,34,1214
2016030414,41,41,1765
2016030514,80,77,5387
2016030614,85,85,4704
2016030714,142,139,8390
2016030814,78,76,4242
2016030914,54,49,2601
2016031014,78,74,4280
2016031114,124,119,7326
2016031214,95,88,5056
2016031314,186,166,11687
2016031414,79,69,3620
2016031514,49,46,2908
2016031614,35,33,2135
2016031714,34,33,1178
2016031814,27,27,1653
2016031914,18,15,878
2016032014,33,32,2106
2016032114,111,104,6006
2016032214,77,68,3357
2016032314,66,60,3449
2016032414,35,34,1357
2016032514,28,27,1447
2016032614,13,15,514
2016032714,38,37,2582
2016032814,201,188,11593
2016032914,49,47,3418
2016033014,51,49,2028
2016033114,30,29,941
2016040114,18,17,638
2016040214,11,11,733
2016040314,19,19,1193
2016040414,15,13,731
2016040514,19,19,631
2016040614,19,19,278
2016040714,32,29,1351
2016040814,26,22,701
2016040914,30,32,1807
2016041014,23,23,1526
2016041114,28,27,1101
2016041214,16,13,723
2016041314,27,24,1077
2016041414,43,40,2253
2016041514,39,38,2058
2016041614,22,22,1476
2016041714,16,16,821
2016041814,19,19,565
2016041914,16,15,805
2016042014,16,17,395
2016042114,22,21,1506
2016042214,161,141,7282
2016042314,28,26,939
2016042414,22,22,1284
2016042514,47,43,3063
2016042614,41,40,1474
2016042714,51,45,2510
2016042814,30,29,2422
2016042914,37,34,1806
2016043014,24,22,1016
2016050114,13,12,1556
2016050214,30,26,1181
2016050314,21,21,1478
2016050414,27,27,1845
2016050514,60,58,2822
2016050614,38,35,1958
2016050714,19,17,999
2016050814,16,18,452
2016050914,22,22,1632
2016051014,23,22,1010
2016051114,13,15,479
2016051214,13,12,312
2016051314,18,17,267
2016051414,7,6,151
2016051514,18,18,1201
2016051614,21,19,838
2016051714,17,15,1313
2016051814,21,19,1095
2016051914,29,29,916
2016052014,93,86,5197
2016052114,34,34,1201
2016052214,29,28,1734
2016052314,38,35,1296
2016052414,46,41,2042
2016052514,29,27,653
2016052614,29,28,543
2016052714,24,17,926
2016052814,9,9,162
2016052914,7,7,177
2016053014,33,33,2940
2016053114,23,18,486
2016060114,23,23,575
2016060214,13,13,324
2016060314,24,24,530
2016060414,12,12,525
