Date,Users,Sessions,Total Events
2016093015,30,27,919
2016100115,11,10,743
2016100215,55,55,2874
2016100315,44,40,1609
2016100415,28,27,2259
2016100515,21,22,1796
2016100615,30,30,1125
2016100715,22,24,764
2016100815,7,7,393
2016100915,9,7,712
2016101015,22,19,1207
2016101115,19,19,789
2016101215,26,24,1225
2016101315,40,40,2792
2016101415,91,85,5692
2016101515,61,58,5155
2016101615,102,96,6270
2016101715,41,40,1361
2016101815,21,21,1218
2016101915,22,21,1302
2016102015,38,34,2282
2016102115,18,18,373
2016102215,12,12,340
2016102315,13,13,444
2016102415,33,29,2034
2016102515,13,12,788
2016102615,33,29,1402
2016102715,58,56,3391
2016102815,43,41,2763
2016102915,19,17,1073
2016103015,261,246,16392
2016103115,55,54,2243
2016110115,57,52,2170
2016110215,32,27,1442
2016110315,24,24,916
2016110415,29,26,1303
2016110515,12,11,683
2016110615,18,17,1329
2016110715,21,21,709
2016110815,13,13,350
2016110915,21,21,622
2016111015,17,16,742
2016111115,13,13,353
2016111215,10,9,1010
2016111315,23,22,553
2016111415,22,17,514
2016111515,57,54,2694
2016111615,76,72,4936
2016111715,47,45,2014
2016111815,45,43,2878
2016111915,138,130,8337
2016112015,134,125,6778
2016112115,63,63,2718
2016112215,62,57,3150
2016112315,107,97,6017
2016112415,28,26,1206
2016112515,45,37,2192
2016112615,161,146,9029
2016112715,111,100,8031
2016112815,122,106,7249
2016112915,67,68,3395
2016113015,51,45,2541
2016120115,54,44,3618
2016120215,54,52,2500
2016120315,24,22,1131
2016120415,34,30,2729
2016120515,82,74,6106
2016120615,102,97,8901
2016120715,130,123,7404
2016120815,234,217,17632
2016120915,186,179,12648
2016121015,153,146,9635
2016121115,74,72,3354
2016121215,102,96,5227
2016121315,129,124,7985
2016121415,224,197,16617
2016121515,315,296,18011
2016121615,173,166,9797
2016121715,56,52,4351
2016121815,49,46,3463
2016121915,121,110,4825
2016122015,104,95,4937
2016122115,106,99,5465
2016122215,95,89,5370
2016122315,350,315,24995
2016122415,134,123,7729
2016122515,72,68,4327
2016122615,89,82,5742
2016122715,96,90,4909
2016122815,84,85,3781
2016122915,69,62,3001
2016123015,84,83,4971
2016123115,61,57,4234
2017010115,139,121,10866
2017010215,368,343,14960
2017010315,416,385,30612
2017010415,502,443,36782
2017010515,303,274,20259
2017010615,206,201,10752
2017010715,351,330,23228
2017010815,384,336,23073
2017010915,404,360,25594
2017011015,715,639,51597
2017011115,595,539,42732
2017011215,452,419,25460
2017011315,252,230,14370
2017011415,95,85,5685
2017011515,97,88,5305
2017011615,122,113,6110
2017011715,184,167,12862
2017011815,564,514,41900
2017011915,402,360,22021
2017012015,454,427,28008
2017012115,206,188,12045
2017012215,476,429,23803
2017012315,345,317,19040
2017012415,174,161,9010
2017012515,101,96,4585
2017012615,111,105,5599
2017012715,90,85,3395
2017012815,34,34,2025
2017012915,47,45,2003
2017013015,88,82,4032
2017013115,114,102,5575
2017020115,85,82,4378
2017020215,149,141,7141
2017020315,244,222,11756
2017020415,76,71,4382
2017020515,90,84,6096
2017020615,241,231,13707
2017020715,236,216,10904
2017020815,230,216,12409
2017020915,392,360,20981
2017021015,365,339,19411
2017021115,117,107,6023
2017021215,90,89,3418
2017021315,121,117,6169
2017021415,147,140,7687
2017021515,147,133,6369
2017021615,138,127,5699
2017021715,339,315,21010
2017021815,118,112,6381
2017021915,136,132,6356
2017022015,350,325,23196
2017022115,369,350,22732
2017022215,302,278,18318
2017022315,231,209,10061
2017022415,166,158,9226
2017022515,86,85,4864
2017022615,94,85,4127
2017022715,135,118,7358
2017022815,101,100,3546
2017030115,104,100,4244
2017030215,68,66,2534
2017030315,80,72,2896
2017030415,91,84,4282
2017030515,307,278,18127
2017030615,374,339,21081
2017030715,173,168,7672
2017030815,99,90,3220
2017030915,80,69,3310
2017031015,56,50,1428
2017031115,29,28,798
2017031215,47,47,2052
2017031315,57,55,2249
2017031415,51,49,1606
2017031515,54,49,1486
2017031615,63,63,2271
2017031715,50,50,1500
2017031815,40,43,1651
2017031915,24,24,1118
2017032015,77,73,3569
2017032115,164,151,8390
2017032215,110,105,3943
2017032315,65,60,1824
2017032415,246,227,13845
2017032515,41,41,1572
2017032615,40,38,2298
2017032715,67,63,2477
2017032815,57,57,2120
2017032915,55,55,2250
2017033015,119,114,6158
2017033115,62,60,2339
2017040115,22,21,789
2017040215,22,21,743
2017040315,51,44,1500
2017040415,45,41,2294
2017040515,47,45,1184
2017040615,132,133,5083
2017040715,188,172,8789
2017040815,96,93,3963
2017040915,41,39,1936
2017041015,50,44,2023
2017041115,69,66,4166
2017041215,72,71,3273
2017041315,183,181,10875
2017041415,76,71,3279
2017041515,21,21,504
2017041615,63,56,2406
2017041715,73,71,2085
2017041815,68,66,2272
2017041915,45,44,1642
2017042015,57,51,1612
2017042115,50,54,1221
2017042215,5,5,247
2017042315,22,21,827
2017042415,67,63,2790
2017042515,50,45,2319
2017042615,54,47,1838
2017042715,55,47,1515
2017042815,49,45,2306
2017042915,27,26,793
2017043015,17,17,464
2017050115,40,39,1635
2017050215,32,28,1039
2017050315,38,35,1833
2017050415,33,29,1006
2017050515,41,39,1436
2017050615,67,66,2722
2017050715,24,22,984
2017050815,37,39,1657
2017050915,44,43,960
2017051015,30,32,1511
2017051115,45,44,1461
2017051215,62,61,2661
2017051315,13,13,532
2017051415,23,23,591
2017051515,52,51,2285
2017051615,54,55,1603
2017051715,80,80,3625
2017051815,61,54,2580
2017051915,55,51,2671
2017052015,15,15,726
2017052115,11,11,280
2017052215,38,38,1087
2017052315,49,46,1238
2017052415,47,43,1538
2017052515,52,51,1611
2017052615,57,52,2924
2017052715,17,17,1108
2017052815,17,17,552
2017052915,32,30,2227
2017053015,32,34,1126
2017053115,34,37,1238
2017060115,28,26,554
2017060215,30,27,1265
2017060315,18,18,509
2017060415,15,12,262
2017060515,29,29,675
2017060615,21,19,541
2017060715,27,23,833
2017060815,39,40,1433
2017060915,39,35,1186
2017061015,18,16,627
2017061115,44,43,1650
2017061215,61,61,2878
2017061315,37,34,1428
2017061415,43,44,812
2017061515,37,35,641
2017061615,41,38,1823
2017061715,18,18,1101
2017061815,39,38,1387
2017061915,41,41,1511
2017062015,35,33,1352
2017062115,38,37,833
2017062215,40,38,1303
2017062315,40,37,776
2017062415,18,18,980
2017062515,22,22,781
2017062615,35,34,1034
2017062715,37,32,910
2017062815,46,45,1336
2017062915,33,34,1386
2017063015,51,47,1858
2017070115,28,24,1059
2017070215,16,12,670
2017070315,30,27,1014
2017070415,30,28,1085
2017070515,45,45,1247
2017070615,51,45,2022
2017070715,35,35,834
2017070815,24,26,1056
2017070915,24,24,1783
2017071015,112,99,4434
2017071115,153,150,6968
2017071215,66,65,2141
2017071315,46,41,1387
2017071415,50,46,1297
2017071515,23,23,848
2017071615,21,22,399
2017071715,37,37,1710
2017071815,51,51,1478
2017071915,50,47,2399
2017072015,46,45,1371
2017072115,38,35,1521
2017072215,17,17,567
2017072315,18,16,689
2017072415,37,35,1178
2017072515,43,44,1459
2017072615,45,44,1332
2017072715,34,28,805
2017072815,37,30,1454
2017072915,22,21,899
2017073015,22,18,1034
2017073115,38,37,1354
2017080115,34,32,1046
2017080215,32,27,1330
2017080315,40,38,2919
2017080415,32,29,1192
2017080515,27,24,1985
2017080615,24,22,1200
2017080715,32,28,1095
2017080815,30,30,919
2017080915,30,28,841
2017081015,49,51,1864
2017081115,33,34,861
2017081215,17,15,471
2017081315,19,19,698
2017081415,28,29,1196
2017081515,33,34,1351
2017081615,29,27,751
2017081715,56,50,2876
2017081815,52,49,2710
2017081915,77,73,3599
2017082015,38,35,2054
2017082115,102,91,8289
2017082215,71,63,2759
2017082315,45,44,1808
2017082415,39,37,1804
2017082515,26,24,673
2017082615,23,22,1003
2017082715,17,15,150
2017082815,29,28,1249
2017082915,30,30,1312
2017083015,51,44,2343
2017083115,37,33,1333
2017090115,39,37,1432
2017090215,30,28,1823
2017090315,27,26,1326
2017090415,54,52,2990
2017090515,66,61,2432
2017090615,49,46,1937
2017090715,51,45,2840
2017090815,43,38,1626
2017090915,17,16,706
2017091015,19,18,823
2017091115,43,38,1628
2017091215,54,51,2209
2017091315,41,44,2171
2017091415,47,41,2406
2017091515,44,44,2163
2017091615,18,18,852
2017091715,15,12,591
2017091815,47,46,2344
2017091915,41,39,1374
2017092015,46,43,1598
2017092115,122,117,6111
2017092215,74,73,3113
2017092315,15,13,812
2017092415,16,16,480
2017092515,28,26,1275
2017092615,40,43,1344
2017092715,30,29,1008
2017092815,37,34,1469
2017092915,34,32,1087
2017093015,18,18,496
