Date,Users,Sessions,Total Events
2016112820,29,28,1371
2016112920,16,16,466
2016113020,19,17,1030
2016120120,12,12,147
2016120220,15,15,346
2016120320,19,18,846
2016120420,19,19,762
2016120520,34,34,2137
2016120620,43,40,2404
2016120720,152,135,9629
2016120820,49,47,2417
2016120920,50,49,2404
2016121020,73,67,2641
2016121120,39,35,1555
2016121220,30,28,671
2016121320,67,61,3152
2016121420,84,73,5587
2016121520,107,106,3936
2016121620,60,52,2417
2016121720,34,33,1167
2016121820,35,33,1547
2016121920,32,28,778
2016122020,44,41,1352
2016122120,32,26,1478
2016122220,43,39,1178
2016122320,138,129,6866
2016122420,69,66,3851
2016122520,49,44,1984
2016122620,61,62,2392
2016122720,43,39,1603
2016122820,35,35,1414
2016122920,44,44,1293
2016123020,34,35,1713
2016123120,32,28,1321
2017010120,135,132,8039
2017010220,251,233,13965
2017010320,205,186,13489
2017010420,247,231,15714
2017010520,140,132,7382
2017010620,86,83,3584
2017010720,174,161,8361
2017010820,264,233,13260
2017010920,225,211,11741
2017011020,340,312,18732
2017011120,229,214,10540
2017011220,169,163,8474
2017011320,91,90,2942
2017011420,49,43,2024
2017011520,39,37,1198
2017011620,63,58,1833
2017011720,73,67,2448
2017011820,212,191,11962
2017011920,105,105,4995
2017012020,160,145,7329
2017012120,101,94,5462
2017012220,444,421,25342
2017012320,136,129,5028
2017012420,41,37,1556
2017012520,54,51,2127
2017012620,41,38,1667
2017012720,29,29,496
2017012820,24,24,582
2017012920,27,28,971
2017013020,24,23,360
2017013120,34,33,606
2017020120,44,44,1220
2017020220,54,51,1706
2017020320,95,88,5121
2017020420,52,49,2036
2017020520,80,77,4464
2017020620,118,112,6476
2017020720,55,52,2030
2017020820,80,73,3857
2017020920,123,112,5437
2017021020,134,129,5152
2017021120,61,57,1774
2017021220,134,132,5823
2017021320,76,74,2219
2017021420,49,49,2299
2017021520,62,58,1408
2017021620,65,61,1955
2017021720,127,113,6387
2017021820,50,44,1621
2017021920,112,105,5331
2017022020,198,184,10993
2017022120,218,203,12753
2017022220,133,125,7527
2017022320,97,93,3726
2017022420,61,57,1694
2017022520,58,55,2078
2017022620,93,86,4144
2017022720,34,30,1466
2017022820,33,33,529
2017030120,38,35,1191
2017030220,30,30,845
2017030320,32,29,1145
2017030420,94,90,3831
2017030520,161,156,6440
2017030620,83,80,3930
2017030720,44,41,1375
2017030820,19,18,463
2017030920,41,34,792
2017031020,18,18,285
2017031120,16,16,162
2017031220,27,26,869
2017031320,27,26,502
2017031420,15,15,313
2017031520,28,23,923
2017031620,27,24,824
2017031720,19,18,454
2017031820,19,17,1226
2017031920,32,32,1086
2017032020,33,30,917
2017032120,44,39,1734
2017032220,32,29,1046
2017032320,35,35,1734
2017032420,67,57,2293
2017032520,24,22,796
2017032620,33,32,1107
2017032720,32,32,936
2017032820,24,24,592
2017032920,23,23,524
2017033020,32,27,905
2017033120,33,32,887
2017040120,16,16,592
2017040220,28,27,549
2017040320,17,16,527
2017040420,13,13,611
2017040520,12,12,311
2017040620,77,76,3091
2017040720,76,65,3164
2017040820,41,40,1547
2017040920,28,28,833
2017041020,22,21,604
2017041120,17,17,516
2017041220,38,37,1371
2017041320,97,94,5633
2017041420,18,15,1331
2017041520,21,19,704
2017041620,47,45,1934
2017041720,38,33,1542
2017041820,33,33,911
2017041920,23,21,585
2017042020,21,21,300
2017042120,17,16,339
2017042220,19,19,595
2017042320,23,23,432
2017042420,27,26,1293
2017042520,11,10,750
2017042620,21,21,826
2017042720,28,26,946
2017042820,28,24,902
2017042920,11,10,351
2017043020,22,22,1059
2017050120,24,24,621
2017050220,18,19,901
2017050320,13,11,494
2017050420,15,15,268
2017050520,22,21,764
2017050620,54,50,1867
2017050720,19,18,565
2017050820,18,18,336
2017050920,13,12,583
2017051020,22,22,476
2017051120,17,16,519
2017051220,18,17,688
2017051320,5,5,140
2017051420,26,23,767
2017051520,17,15,899
2017051620,24,23,659
2017051720,18,17,1963
2017051820,21,17,1238
2017051920,17,17,491
2017052020,15,15,490
2017052120,10,10,496
2017052220,17,17,430
2017052320,15,13,448
2017052420,21,22,800
2017052520,22,22,737
2017052620,18,21,348
2017052720,17,16,388
2017052820,15,12,246
2017052920,12,10,580
2017053020,15,15,391
2017053120,19,19,683
2017060120,11,11,200
2017060220,13,11,192
2017060320,12,11,274
2017060420,12,12,421
2017060520,12,12,293
2017060620,15,13,406
2017060720,19,18,1353
2017060820,24,19,1077
2017060920,18,17,1051
2017061020,19,18,749
2017061120,62,60,3558
2017061220,17,17,1064
2017061320,16,16,437
2017061420,11,11,357
2017061520,19,19,785
2017061620,13,13,604
2017061720,16,15,190
2017061820,28,24,862
2017061920,12,10,318
2017062020,15,11,227
2017062120,19,19,750
2017062220,12,11,275
2017062320,6,6,112
2017062420,23,21,470
2017062520,21,21,598
2017062620,39,38,1161
2017062720,13,9,427
2017062820,15,13,251
2017062920,18,16,660
2017063020,16,13,459
2017070120,11,10,637
2017070220,10,10,302
2017070320,29,26,800
2017070420,16,15,689
2017070520,19,17,430
2017070620,24,23,359
2017070720,16,15,1020
2017070820,15,15,284
2017070920,23,23,1210
2017071020,54,52,2511
2017071120,38,34,1050
2017071220,17,16,471
2017071320,6,7,213
2017071420,30,26,895
2017071520,11,10,611
2017071620,11,7,482
2017071720,17,16,672
2017071820,10,9,431
2017071920,26,24,888
2017072020,19,18,980
2017072120,11,11,155
2017072220,7,6,114
2017072320,24,23,908
2017072420,23,23,578
2017072520,15,12,1003
2017072620,21,19,507
2017072720,4,2,201
2017072820,7,7,212
2017072920,6,6,106
2017073020,7,9,208
2017073120,9,7,216
2017080120,24,23,857
2017080220,21,21,926
2017080320,12,11,926
2017080420,15,15,566
2017080520,19,19,1352
2017080620,11,9,384
2017080720,11,10,1151
2017080820,15,12,522
2017080920,18,13,491
2017081020,17,16,617
2017081120,15,13,739
2017081220,10,10,191
2017081320,15,11,913
2017081420,10,10,112
2017081520,5,4,96
2017081620,12,11,832
2017081720,12,12,336
2017081820,38,37,2059
2017081920,32,29,1425
2017082020,38,35,2022
2017082120,38,35,2672
2017082220,34,33,1691
2017082320,9,9,340
2017082420,15,16,736
2017082520,13,12,269
2017082620,10,10,379
2017082720,12,12,239
2017082820,18,16,169
2017082920,12,12,392
2017083020,34,22,1343
2017083120,10,10,465
2017090120,27,24,1791
2017090220,16,15,544
2017090320,13,11,315
2017090420,33,29,1310
2017090520,34,30,1113
2017090620,22,18,1281
2017090720,11,10,452
2017090820,19,18,770
2017090920,16,15,1070
2017091020,11,10,661
2017091120,17,17,852
2017091220,13,13,362
2017091320,12,10,471
2017091420,9,7,274
2017091520,17,13,320
2017091620,10,9,203
2017091720,10,7,169
2017091820,12,11,197
2017091920,12,11,746
2017092020,22,19,1431
2017092120,35,32,1063
2017092220,17,16,335
2017092320,7,7,86
2017092420,9,9,135
2017092520,11,12,198
2017092620,11,11,429
2017092720,13,13,662
2017092820,15,13,255
2017092920,13,13,354
2017093020,6,6,177
