Date,Users,Sessions,Total Events
2017041617,86,84,4010
2017041717,73,68,3771
2017041817,56,52,1084
2017041917,37,33,1050
2017042017,34,33,1118
2017042117,39,34,1159
2017042217,23,22,997
2017042317,29,27,1007
2017042417,61,57,1794
2017042517,45,44,1701
2017042617,50,46,1860
2017042717,40,38,1769
2017042817,34,30,1575
2017042917,19,18,950
2017043017,21,19,939
2017050117,37,35,1207
2017050217,26,26,768
2017050317,37,34,772
2017050417,38,40,1948
2017050517,35,33,1738
2017050617,97,90,4252
2017050717,19,18,486
2017050817,33,32,1577
2017050917,34,30,754
2017051017,46,47,1869
2017051117,58,57,2880
2017051217,45,40,1464
2017051317,16,12,720
2017051417,28,27,915
2017051517,37,32,1301
2017051617,56,57,2995
2017051717,47,40,1487
2017051817,38,35,1355
2017051917,46,39,2991
2017052017,16,15,425
2017052117,16,17,284
2017052217,33,29,1620
2017052317,33,29,1112
2017052417,62,58,1974
2017052517,63,58,2590
2017052617,39,33,2433
2017052717,19,19,750
2017052817,9,9,172
2017052917,35,35,1790
2017053017,28,24,648
2017053117,27,27,1403
2017060117,35,34,1276
2017060217,21,21,431
2017060317,22,19,371
2017060417,18,18,406
2017060517,40,40,1850
2017060617,38,37,1213
2017060717,43,40,1284
2017060817,41,39,1676
2017060917,39,38,1519
2017061017,17,15,598
2017061117,49,47,2579
2017061217,52,51,3108
2017061317,39,35,1157
2017061417,33,32,759
2017061517,40,39,1000
2017061617,38,38,1701
2017061717,18,18,324
2017061817,40,38,1379
2017061917,52,49,2029
2017062017,37,34,1801
2017062117,40,37,1556
2017062217,51,51,1589
2017062317,45,41,1566
2017062417,17,16,1003
2017062517,17,17,776
2017062617,45,46,1644
2017062717,29,32,1302
2017062817,43,41,1413
2017062917,27,27,690
2017063017,29,30,1027
2017070117,17,17,594
2017070217,18,17,308
2017070317,43,41,1066
2017070417,19,19,960
2017070517,46,46,1895
2017070617,47,46,1644
2017070717,32,32,2002
2017070817,22,21,1632
2017070917,30,29,1109
2017071017,130,127,5158
2017071117,147,141,5439
2017071217,60,55,1840
2017071317,28,28,1039
2017071417,62,60,1728
2017071517,18,18,1057
2017071617,28,28,1039
2017071717,38,34,1729
2017071817,29,28,803
2017071917,50,51,2267
2017072017,38,35,1500
2017072117,35,34,1173
2017072217,24,23,1036
2017072317,23,21,1370
2017072417,52,47,2565
2017072517,49,45,2216
2017072617,37,37,1186
2017072717,26,27,893
2017072817,24,24,1241
2017072917,22,21,1337
2017073017,22,19,1086
2017073117,41,40,1901
2017080117,47,44,1626
2017080217,43,44,2886
2017080317,58,54,4421
2017080417,24,18,1123
2017080517,21,19,968
2017080617,32,34,1769
2017080717,47,43,2473
2017080817,32,30,1522
2017080917,55,51,3220
2017081017,39,35,2276
2017081117,27,24,1527
2017081217,11,10,216
2017081317,18,17,855
2017081417,33,32,884
2017081517,24,22,1357
2017081617,24,22,969
2017081717,43,41,1858
2017081817,61,57,2998
2017081917,41,38,2086
2017082017,51,44,2549
2017082117,76,65,5576
2017082217,55,49,2663
2017082317,46,43,1768
2017082417,39,39,1146
2017082517,23,23,1001
2017082617,23,23,739
2017082717,12,7,588
2017082817,38,38,961
2017082917,40,39,1993
2017083017,60,56,3002
2017083117,54,45,1607
2017090117,34,30,1257
2017090217,24,23,984
2017090317,39,38,2255
2017090417,49,47,3287
2017090517,63,58,2736
2017090617,50,51,1393
2017090717,51,50,1823
2017090817,46,46,1962
2017090917,18,17,923
2017091017,24,24,960
2017091117,37,32,2025
2017091217,52,50,2580
2017091317,55,52,3259
2017091417,41,37,1062
2017091517,22,22,496
2017091617,16,16,647
2017091717,16,16,1074
2017091817,46,46,2390
2017091917,34,35,1743
2017092017,49,49,2229
2017092117,110,100,5471
2017092217,55,54,2892
2017092317,16,15,723
2017092417,21,19,615
2017092517,27,26,595
2017092617,43,40,1315
2017092717,27,26,1224
2017092817,27,26,767
2017092917,27,27,1786
2017093017,15,15,168
