Date,Users,Sessions,Total Events
2016110408,30,28,1857
2016110508,18,15,834
2016110608,19,19,904
2016110708,32,30,1426
2016110808,29,29,1853
2016110908,34,33,938
2016111008,29,24,1614
2016111108,13,12,571
2016111208,21,21,1028
2016111308,17,17,1035
2016111408,33,29,1325
2016111508,54,52,3251
2016111608,102,96,5987
2016111708,73,63,4866
2016111808,62,58,3089
2016111908,94,84,5439
2016112008,157,153,10142
2016112108,147,141,8336
2016112208,76,69,4973
2016112308,194,181,13462
2016112408,68,62,3450
2016112508,56,50,2977
2016112608,102,97,6541
2016112708,278,261,19292
2016112808,180,172,13785
2016112908,83,76,4133
2016113008,104,94,6401
2016120108,79,74,3480
2016120208,56,52,2817
2016120308,30,28,1767
2016120408,33,33,2143
2016120508,68,62,4310
2016120608,142,139,11214
2016120708,114,106,7035
2016120808,318,301,25037
2016120908,197,188,12798
2016121008,151,146,9289
2016121108,132,124,8830
2016121208,136,130,8138
2016121308,114,117,6491
2016121408,195,181,11798
2016121508,286,275,21158
2016121608,256,241,18675
2016121708,128,121,6851
2016121808,61,57,3791
2016121908,121,110,7271
2016122008,112,107,7291
2016122108,104,95,5638
2016122208,114,105,5130
2016122308,330,311,21044
2016122408,309,297,21328
2016122508,97,95,6244
2016122608,107,100,6419
2016122708,162,145,9819
2016122808,128,122,8562
2016122908,84,79,4951
2016123008,72,66,4859
2016123108,69,67,4151
2017010108,86,85,5157
2017010208,414,388,27187
2017010308,443,421,33570
2017010408,527,496,45916
2017010508,505,468,37859
2017010608,304,286,17001
2017010708,330,311,24716
2017010808,398,379,25593
2017010908,599,563,48828
2017011008,605,572,46558
2017011108,761,709,63814
2017011208,721,678,46375
2017011308,401,374,21404
2017011408,135,133,8300
2017011508,108,106,6209
2017011608,125,125,7554
2017011708,161,153,10093
2017011808,289,270,20017
2017011908,620,569,45209
2017012008,609,582,40392
2017012108,295,285,18519
2017012208,571,548,32093
2017012308,654,604,42302
2017012408,304,290,15186
2017012508,163,153,7439
2017012608,201,185,9749
2017012708,110,107,6088
2017012808,66,62,3396
2017012908,58,55,2848
2017013008,107,101,4170
2017013108,108,106,6122
2017020108,119,114,5678
2017020208,258,246,13322
2017020308,298,285,17508
2017020408,174,173,9558
2017020508,72,68,3980
2017020608,304,298,20317
2017020708,385,378,23095
2017020808,248,235,13274
2017020908,279,283,14873
2017021008,413,396,22167
2017021108,233,217,11432
2017021208,110,102,5759
2017021308,211,203,9300
2017021408,130,124,6035
2017021508,153,151,6356
2017021608,308,287,18416
2017021708,279,273,15501
2017021808,216,202,12340
2017021908,174,161,9910
2017022008,356,343,20920
2017022108,539,515,36667
2017022208,533,493,31341
2017022308,330,304,20819
2017022408,258,244,12714
2017022508,194,188,12856
2017022608,79,78,3595
2017022708,252,235,14477
2017022808,209,181,10871
2017030108,116,110,4645
2017030208,100,100,3881
2017030308,80,78,3444
2017030408,108,106,4725
2017030508,418,392,27074
2017030608,538,509,33154
2017030708,258,253,16144
2017030808,145,142,5943
2017030908,119,112,4956
2017031008,104,97,4330
2017031108,50,46,3009
2017031208,32,30,1543
2017031308,57,55,2400
2017031408,71,66,2560
2017031508,72,73,2076
2017031608,78,77,2561
2017031708,68,67,1728
2017031808,35,34,1648
2017031908,43,39,1670
2017032008,78,71,2138
2017032108,138,138,6402
2017032208,188,174,9814
2017032308,99,94,4216
2017032408,177,172,8216
2017032508,102,102,5569
2017032608,71,68,2925
2017032708,152,145,6648
2017032808,76,74,3443
2017032908,83,83,3267
2017033008,177,169,8627
2017033108,93,89,2951
2017040108,33,32,1347
2017040208,28,27,1336
2017040308,63,63,3258
2017040408,58,55,3334
2017040508,51,49,1509
2017040608,113,108,5358
2017040708,259,252,14265
2017040808,184,181,11907
2017040908,72,68,3696
2017041008,71,68,2929
2017041108,80,82,3234
2017041208,76,74,2718
2017041308,207,192,10005
2017041408,146,142,7515
2017041508,37,35,1838
2017041608,30,28,894
2017041708,110,106,5435
2017041808,150,138,6475
2017041908,67,65,2690
2017042008,77,72,3914
2017042108,57,54,2015
2017042208,32,30,1087
2017042308,35,35,1001
2017042408,119,117,5415
2017042508,63,57,2190
2017042608,95,90,5280
2017042708,76,67,3814
2017042808,51,49,1897
2017042908,34,33,2489
2017043008,28,26,1297
2017050108,67,63,2641
2017050208,61,60,1813
2017050308,51,47,1892
2017050408,60,56,1933
2017050508,39,39,1374
2017050608,29,28,1443
2017050708,51,51,2873
2017050808,56,56,2191
2017050908,38,38,1453
2017051008,54,50,1385
2017051108,44,41,1502
2017051208,62,57,2174
2017051308,29,29,1349
2017051408,19,19,446
2017051508,37,35,941
2017051608,78,78,3153
2017051708,95,91,5062
2017051808,78,72,4131
2017051908,78,66,4470
2017052008,32,32,665
2017052108,18,18,431
2017052208,40,38,1830
2017052308,46,44,1716
2017052408,32,27,589
2017052508,43,39,1515
2017052608,50,49,2372
2017052708,17,17,678
2017052808,17,16,760
2017052908,26,26,1260
2017053008,37,34,1560
2017053108,51,47,1539
2017060108,37,33,1517
2017060208,35,34,1280
2017060308,18,17,812
2017060408,17,17,594
2017060508,32,29,1600
2017060608,37,34,1235
2017060708,38,33,1659
2017060808,50,47,2482
2017060908,47,44,1769
2017061008,22,21,1091
2017061108,54,54,3042
2017061208,135,130,5322
2017061308,61,57,1983
2017061408,28,27,983
2017061508,37,33,1587
2017061608,28,26,1139
2017061708,16,16,403
2017061808,15,15,442
2017061908,33,32,1011
2017062008,35,35,806
2017062108,38,33,1059
2017062208,43,40,1191
2017062308,30,28,1424
2017062408,16,17,265
2017062508,12,12,469
2017062608,29,28,821
2017062708,38,37,1683
2017062808,52,49,1577
2017062908,33,27,1372
2017063008,33,30,1262
2017070108,16,13,208
2017070208,11,11,559
2017070308,26,24,1252
2017070408,33,32,1442
2017070508,34,33,1354
2017070608,50,50,2102
2017070708,33,32,2173
2017070808,18,17,821
2017070908,13,11,231
2017071008,30,27,2056
2017071108,93,90,4858
2017071208,80,74,2654
2017071308,40,35,1125
2017071408,22,19,992
2017071508,21,21,873
2017071608,27,26,968
2017071708,32,30,838
2017071808,32,24,1086
2017071908,51,46,2442
2017072008,39,35,1972
2017072108,30,28,1414
2017072208,21,19,1056
2017072308,16,15,1031
2017072408,43,43,2283
2017072508,49,46,1724
2017072608,51,41,2705
2017072708,30,27,945
2017072808,32,28,967
2017072908,12,12,236
2017073008,9,9,130
2017073108,39,33,1392
2017080108,38,37,1352
2017080208,30,28,717
2017080308,40,39,1672
2017080408,30,27,946
2017080508,19,19,834
2017080608,12,12,296
2017080708,33,30,1161
2017080808,29,28,1355
2017080908,33,28,798
2017081008,23,21,686
2017081108,26,26,699
2017081208,11,11,444
2017081308,11,10,804
2017081408,33,30,1540
2017081508,39,34,1453
2017081608,33,29,1057
2017081708,37,34,1089
2017081808,43,38,1268
2017081908,32,29,1449
2017082008,29,28,1783
2017082108,89,80,7712
2017082208,63,62,3825
2017082308,45,38,1388
2017082408,26,24,922
2017082508,30,27,1063
2017082608,22,19,733
2017082708,11,11,353
2017082808,45,43,1740
2017082908,39,37,1287
2017083008,43,40,1290
2017083108,55,55,1452
2017090108,41,38,1571
2017090208,21,19,1017
2017090308,29,29,642
2017090408,38,37,1875
2017090508,68,66,3737
2017090608,73,65,3187
2017090708,76,69,3792
2017090808,45,43,2080
2017090908,27,26,1058
2017091008,18,18,633
2017091108,52,49,1632
2017091208,40,34,1263
2017091308,50,43,2131
2017091408,47,43,2415
2017091508,47,46,2607
2017091608,28,27,1693
2017091708,12,12,1077
2017091808,50,46,2308
2017091908,58,50,3191
2017092008,63,60,3370
2017092108,110,107,4872
2017092208,88,86,4539
2017092308,34,34,1605
2017092408,26,24,1156
2017092508,38,37,2326
2017092608,39,35,1489
2017092708,40,38,1335
2017092808,47,40,2114
2017092908,44,40,2180
2017093008,16,13,859
